age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
8,4,19048,9,11,0,8,4,4,0,0,0,61,39,0
13,4,6898,5,5,0,12,1,4,1,0,0,39,39,0
17,4,19042,9,12,1,13,0,4,1,12,0,33,39,0
35,0,18735,11,8,0,5,3,4,1,0,87,39,39,0
26,4,18434,5,9,1,6,5,4,0,0,0,15,23,0
32,4,11491,4,2,1,12,0,4,0,0,0,92,39,0
11,4,16739,8,3,1,8,0,4,0,0,0,49,39,0
6,4,20355,14,14,1,5,0,4,1,0,0,39,39,0
68,4,20122,15,9,1,1,0,4,0,0,0,62,32,0
36,4,20476,11,8,0,4,1,2,0,0,0,29,39,0
0,8,19775,9,12,0,5,3,4,1,0,0,77,39,1
36,4,13289,1,0,1,1,0,4,0,0,0,39,39,0
30,4,7654,12,13,0,1,1,4,1,0,0,23,39,0
25,4,17977,15,9,0,6,4,4,1,0,0,39,39,0
23,2,15964,15,9,1,1,0,4,0,0,0,31,39,0
55,4,9613,11,8,1,2,0,4,1,0,0,39,39,1
25,4,5014,7,8,0,1,0,4,0,0,0,39,39,1
64,4,20866,15,9,0,3,1,4,0,0,0,39,39,0
69,4,6611,15,9,1,13,0,4,0,70,0,49,39,1
32,4,12345,15,9,1,3,3,4,1,0,0,39,39,0
19,4,18524,11,8,0,10,4,4,1,0,0,49,38,0
56,4,6518,11,8,1,5,0,4,0,0,0,39,39,1
41,0,16870,14,11,0,3,1,4,0,0,0,39,15,1
16,4,14371,9,12,0,1,3,4,0,0,0,76,0,0
23,4,2655,11,8,1,4,1,4,0,0,0,39,39,0
53,7,17819,11,8,1,4,0,4,1,0,0,44,39,0
33,4,18947,9,12,0,12,1,4,0,0,79,59,39,0
11,4,5678,15,9,0,8,3,4,0,0,0,48,39,0
71,4,8388,12,13,0,14,1,1,0,0,0,2,39,0
21,4,16266,5,6,0,8,2,4,0,0,0,39,26,0
40,4,5245,11,8,1,3,0,4,0,0,0,39,39,0
49,4,16826,11,8,1,6,0,4,1,0,0,39,39,0
61,4,111,11,8,1,0,0,4,0,0,0,39,39,0
14,0,2630,9,12,0,12,4,4,0,0,0,49,39,0
20,4,8476,9,12,0,1,4,4,1,0,0,48,39,0
14,4,18055,11,8,1,1,5,4,0,0,0,7,39,0
13,4,16030,5,8,0,13,3,4,1,0,0,39,39,0
29,4,8122,15,9,0,10,1,4,0,0,0,39,39,0
29,4,8751,15,9,1,11,0,4,0,0,0,39,39,0
21,4,17652,9,12,0,14,1,4,0,0,0,39,39,0
52,4,12029,5,14,0,6,1,2,0,0,0,19,39,1
25,2,16621,2,5,0,12,1,4,1,0,0,14,39,0
24,4,13563,11,8,1,1,0,4,0,0,0,19,39,0
29,4,10299,9,12,0,1,1,4,0,0,0,39,39,0
16,4,124,11,8,0,3,1,4,0,0,0,11,39,0
4,4,21284,7,11,1,13,0,2,1,0,0,44,39,1
64,4,1576,15,8,0,12,1,4,0,0,0,39,39,0
17,0,15318,14,9,1,4,0,4,0,0,0,68,39,0
3,4,18969,7,11,0,10,1,4,0,0,0,56,39,0
9,4,8277,11,8,0,6,3,4,0,0,0,59,39,1
10,2,10728,9,12,1,7,0,4,0,0,0,59,39,0
25,6,5827,9,12,1,5,0,2,0,0,0,39,39,0
53,4,5361,12,13,0,4,3,4,0,0,0,39,39,0
10,4,4092,11,8,1,11,0,4,0,0,0,50,39,0
33,4,20158,9,12,1,4,0,4,0,0,0,68,39,0
22,4,17410,9,12,1,1,3,4,1,110,0,36,39,1
39,5,1573,7,12,1,12,0,4,0,0,0,39,39,1
18,6,12760,10,12,1,1,0,4,0,74,0,39,39,0
35,4,19363,11,8,0,8,3,4,0,13,0,31,39,0
2,6,11849,6,13,1,3,0,4,0,0,0,39,39,1
16,4,2761,2,9,0,10,1,4,1,0,0,70,39,0
36,4,4957,11,8,1,12,0,4,1,0,0,39,39,0
8,4,7315,8,15,0,1,1,4,0,0,0,39,39,1
51,4,941,7,8,0,0,4,4,0,0,0,49,39,0
1,4,9008,11,8,1,12,0,4,0,0,0,39,39,1
59,2,3030,12,8,1,1,0,4,0,0,0,49,13,1
2,4,13442,7,15,1,3,0,4,0,0,0,39,39,1
24,4,15654,1,1,1,10,0,3,0,11,0,76,39,0
8,4,1197,9,12,0,8,1,4,1,0,0,39,39,1
10,4,14918,0,7,1,5,0,4,1,0,0,13,39,0
14,7,3887,15,9,0,0,3,4,1,0,0,87,39,1
60,4,18036,15,9,1,2,0,4,0,0,0,55,39,0
68,4,18985,11,8,0,1,1,2,0,0,0,39,39,1
37,4,19175,14,14,1,1,0,4,0,0,0,59,39,0
45,4,3641,11,8,1,12,0,4,0,0,0,39,39,0
50,4,20948,9,12,0,5,2,4,0,0,0,39,39,0
6,2,1059,11,8,0,5,3,4,1,0,0,59,39,0
72,6,9812,0,0,1,5,0,4,1,0,0,39,39,1
6,4,4174,1,6,1,3,0,4,0,0,0,39,39,1
27,4,21140,1,10,1,3,5,4,0,0,0,75,39,0
36,4,19261,1,12,0,11,2,4,0,0,0,49,39,1
36,0,2999,14,1,0,0,1,4,0,0,0,37,39,0
27,4,567,10,13,0,12,3,4,0,0,0,39,39,0
16,6,4460,2,11,0,10,1,4,0,0,0,22,39,0
17,4,16531,15,9,1,3,3,4,1,0,0,92,39,0
28,4,10223,9,14,1,8,0,2,0,0,0,61,39,0
11,4,444,7,15,0,3,3,4,0,0,0,39,39,0
2,6,5305,12,13,0,14,4,4,0,0,0,39,39,0
26,4,17089,15,9,0,4,1,4,0,0,0,39,39,1
20,4,9972,9,12,1,14,0,4,1,0,0,55,39,0
8,0,4966,15,9,0,10,3,4,0,0,0,39,29,0
32,2,6833,15,9,1,6,5,4,0,0,0,39,39,0
20,0,4286,15,9,0,0,1,4,0,0,0,39,39,0
70,4,16803,11,8,1,13,0,1,1,0,0,29,30,1
61,4,10935,11,8,1,6,5,2,1,0,0,62,39,0
2,1,19544,9,12,0,3,1,4,0,50,0,59,39,0
16,4,12657,15,9,1,1,5,4,1,0,0,34,39,0
11,4,5519,11,8,0,13,3,4,0,0,0,59,39,0
27,3,16782,11,8,1,12,0,4,1,0,0,29,39,1
67,4,21284,12,13,0,8,1,4,0,0,0,39,39,0
21,4,16531,12,11,1,8,1,4,0,0,0,39,39,1
11,1,21468,11,8,0,9,1,4,0,0,0,39,39,0
21,2,16992,9,12,1,14,0,4,0,0,0,39,15,1
44,4,15563,11,8,1,11,0,4,1,1,0,88,39,0
35,4,5003,0,15,0,8,3,4,1,0,0,39,32,1
31,5,16960,2,7,0,12,3,4,0,0,0,34,39,1
5,4,17428,10,10,1,6,0,4,0,41,0,49,39,0
4,2,14215,15,9,0,7,1,4,0,0,30,59,39,0
52,4,18303,4,12,0,6,4,4,1,0,0,39,39,1
6,4,4124,10,10,0,4,4,4,0,0,0,39,39,0
2,4,19142,11,8,0,1,1,4,0,0,0,39,15,0
68,4,3105,5,12,0,0,3,4,1,0,0,39,26,0
4,4,6573,1,5,1,7,2,4,1,22,0,39,39,0
11,2,8199,9,12,0,3,4,4,0,0,0,39,39,0
57,4,19556,11,9,0,12,1,4,1,0,0,92,39,1
65,4,10279,11,8,1,3,5,2,1,0,0,39,0,0
28,6,12384,9,12,1,14,0,4,0,0,0,39,39,0
49,4,4671,12,13,0,0,4,4,1,0,0,44,39,0
58,4,7173,11,8,0,10,1,4,0,92,52,49,39,1
11,4,17997,15,9,0,0,1,4,0,0,0,39,28,0
25,4,2749,11,8,1,10,0,4,0,0,0,39,39,0
1,4,13168,9,12,0,12,1,2,0,0,0,39,39,1
1,4,3558,15,9,1,1,0,0,0,0,0,39,39,1
14,4,16644,10,8,0,3,1,4,0,0,24,37,39,0
63,4,12041,9,12,1,6,1,4,1,0,0,89,39,0
13,4,17607,15,14,0,5,1,1,0,0,47,49,39,0
22,4,10353,9,12,0,1,1,4,0,0,0,9,39,0
38,4,18214,11,8,0,10,1,4,0,0,0,39,39,0
20,4,1073,5,14,0,0,3,4,0,0,0,39,39,0
60,4,2276,15,9,0,3,3,4,0,0,0,59,39,1
7,4,9443,11,8,1,8,0,3,0,0,51,39,39,0
11,4,3822,11,8,1,5,0,4,0,0,0,39,39,0
22,1,5026,15,9,0,4,1,4,0,0,0,39,39,1
4,4,15065,9,12,0,7,4,4,1,0,0,69,39,0
7,4,4143,11,8,1,14,0,4,0,0,0,4,39,0
69,4,19010,8,1,1,7,0,4,0,0,0,34,39,1
7,4,9638,11,8,0,12,1,4,1,0,0,10,39,1
68,4,7243,11,8,1,5,0,4,0,0,0,39,39,0
9,0,1022,11,8,1,12,0,2,0,0,0,44,39,0
70,4,10052,9,12,0,8,3,2,0,0,47,39,39,0
36,4,4540,5,11,0,0,3,4,0,0,52,47,39,0
35,6,1378,11,8,1,4,5,4,1,0,37,39,39,0
11,6,15375,11,8,1,1,0,4,1,0,0,32,39,0
72,2,4597,11,8,0,9,5,4,1,0,77,39,39,0
30,4,16596,10,8,0,12,4,2,0,0,0,48,39,1
29,4,13716,11,8,1,4,0,4,0,0,0,49,39,0
8,4,9287,11,8,1,10,5,4,1,0,0,39,39,0
67,4,12470,9,8,0,1,1,2,0,0,41,35,39,0
28,4,2473,15,9,0,1,1,4,1,0,0,45,39,1
6,4,13652,9,12,0,3,3,4,0,0,0,39,39,0
32,4,18581,11,8,1,1,0,4,0,0,0,49,39,0
29,2,19301,9,12,0,8,1,2,0,0,0,0,39,1
38,4,14054,8,5,0,4,1,1,0,0,0,39,39,1
43,4,7467,15,9,0,14,1,4,0,0,0,49,39,0
5,4,9994,9,12,1,10,5,4,0,0,0,19,39,0
69,4,5192,11,8,0,1,1,4,0,0,0,49,39,1
38,4,13848,15,3,0,12,3,4,0,0,0,39,39,0
18,4,18373,11,8,0,3,3,4,0,0,0,49,39,1
0,4,2501,15,9,1,12,0,2,0,0,0,16,39,0
29,4,6560,14,12,0,1,3,4,0,0,0,39,39,1
45,4,15787,6,7,1,6,5,4,1,0,0,15,39,1
8,4,5906,0,8,0,8,3,4,0,0,0,59,39,0
22,4,17844,9,9,1,8,0,1,0,0,0,63,39,0
9,6,5131,9,12,1,14,0,4,0,0,0,70,39,1
28,4,13209,11,8,0,0,1,4,1,0,0,32,39,0
6,4,13041,11,8,1,10,0,4,1,0,0,71,39,0
2,1,19517,11,8,1,4,0,3,0,31,0,39,39,0
6,4,171,9,12,1,4,0,4,0,0,0,39,39,0
21,5,20157,15,9,1,6,0,4,1,0,89,39,39,0
6,4,12194,11,8,0,14,4,4,0,0,0,39,39,0
70,4,18107,9,12,1,5,0,2,1,0,0,41,39,1
39,4,6412,15,9,0,4,1,4,1,0,0,49,39,0
32,6,10302,11,8,0,8,4,3,0,0,0,57,39,0
26,3,10540,11,8,1,7,1,4,1,0,0,29,39,1
41,5,1876,0,12,1,14,4,4,1,0,0,69,39,0
47,4,1642,13,12,1,1,0,4,0,0,0,39,37,1
42,4,17211,11,8,1,10,0,4,0,0,0,4,39,0
63,2,9111,11,8,1,2,0,4,1,0,0,4,39,1
12,4,6449,11,8,0,8,1,4,0,0,0,54,36,0
25,4,16015,15,4,0,13,3,4,0,15,0,39,23,0
7,4,12384,8,10,1,4,5,4,0,0,0,62,39,0
35,7,14954,8,7,0,6,5,3,0,0,0,10,39,0
3,4,1411,11,8,1,8,0,0,1,0,0,39,39,0
6,4,18909,9,12,1,8,0,4,0,0,0,39,34,0
47,0,13461,11,8,1,6,0,4,1,0,40,49,39,0
54,4,1038,7,11,1,5,0,2,0,0,0,30,39,0
30,4,20664,9,12,0,4,4,1,0,0,0,39,39,0
24,4,19760,11,8,1,8,0,4,1,0,0,68,24,1
72,0,20303,11,8,1,7,0,4,0,0,0,3,39,0
41,4,11734,3,12,0,1,3,0,1,0,20,39,39,1
7,1,716,9,3,1,1,0,2,0,0,0,39,39,0
28,4,802,11,8,1,3,0,4,1,0,0,39,39,0
12,4,11713,15,9,0,12,2,4,0,0,0,39,39,0
70,8,14346,11,8,1,10,0,4,0,0,0,39,39,0
16,4,4524,11,8,1,0,5,4,1,89,0,80,39,0
26,4,9116,9,12,0,13,3,1,0,0,0,39,39,1
31,4,19760,9,12,0,14,4,4,0,0,0,39,39,0
20,4,15171,15,9,1,12,0,4,1,0,0,93,39,1
21,4,3321,15,9,0,0,3,4,0,0,0,11,39,0
72,4,20750,0,13,0,8,1,4,1,0,27,39,39,0
8,4,20511,9,12,1,10,5,4,0,0,0,67,39,0
11,4,6978,11,8,1,3,0,4,0,0,0,39,39,0
47,7,10014,11,8,1,0,1,4,0,0,0,35,39,1
27,4,18736,15,9,0,4,1,4,1,0,0,59,39,1
17,4,5749,11,10,1,12,0,4,0,0,0,18,1,0
43,4,15875,15,9,0,12,3,4,0,0,0,62,39,1
14,5,6668,2,10,1,12,0,4,0,0,0,39,17,0
1,4,14370,12,13,0,7,1,2,1,0,0,39,39,0
33,4,15173,11,10,1,8,0,4,0,0,0,64,39,1
43,4,1696,9,5,0,1,3,2,0,0,0,39,39,1
11,4,3393,9,12,0,3,4,4,0,0,0,39,39,0
72,6,4882,15,9,0,4,3,4,1,0,0,39,39,0
34,4,734,11,8,1,8,0,3,0,0,0,39,39,0
41,4,1138,1,13,0,1,3,4,0,0,0,49,39,1
37,7,13588,11,8,1,7,0,4,0,0,0,39,39,0
23,6,19989,11,8,0,9,4,4,0,0,0,86,39,0
34,4,19623,11,8,0,10,3,4,1,0,0,68,39,0
72,4,6850,9,6,1,5,0,4,1,0,0,79,39,0
7,4,15500,9,12,1,12,3,4,1,0,0,75,39,0
24,4,3084,12,13,1,3,5,4,0,0,0,22,39,0
68,6,6972,4,13,0,1,3,4,0,0,0,39,39,0
37,4,9129,12,13,1,4,0,2,0,0,0,39,25,0
55,4,1736,11,8,0,10,3,4,0,0,0,39,39,0
38,4,4379,11,8,0,0,1,2,0,0,0,49,39,0
18,6,19132,11,8,0,6,1,4,1,0,0,19,39,0
15,4,3427,9,12,1,10,0,4,0,0,0,39,39,0
33,2,5948,11,8,0,10,1,4,1,0,0,39,39,0
44,4,11684,11,8,1,4,2,4,1,0,0,35,2,1
25,4,461,5,10,0,3,4,2,0,0,0,79,39,0
1,4,3230,9,8,1,9,0,4,0,0,0,39,39,0
6,6,12193,2,11,1,3,0,4,0,0,0,39,39,0
9,6,3632,14,3,1,8,0,2,0,0,0,39,39,1
25,4,11422,15,9,0,1,4,4,0,0,14,36,39,0
10,4,9352,11,8,0,1,4,4,0,0,0,49,39,0
40,4,6725,15,9,0,10,1,4,0,0,0,39,39,0
25,0,10182,9,12,1,9,1,4,1,0,0,12,39,0
27,4,1153,8,12,0,10,1,4,0,0,0,49,39,0
11,4,8521,12,13,0,7,4,1,1,0,0,47,39,1
66,4,16219,9,12,1,7,5,4,1,0,0,5,39,0
21,4,1737,7,5,0,1,5,4,0,0,0,39,39,0
12,2,9926,9,2,1,8,0,4,1,0,0,22,39,0
10,4,15553,11,8,0,10,3,4,1,49,0,7,39,0
43,4,17524,9,12,1,5,0,4,0,0,0,29,39,0
14,1,19221,15,9,1,4,5,0,1,0,0,39,39,0
17,1,8895,1,14,1,3,0,4,0,0,75,13,39,1
27,4,20662,1,6,0,3,5,2,0,0,0,16,34,1
72,4,8803,9,12,0,1,3,4,0,0,0,59,39,0
48,4,9550,15,9,1,12,0,4,1,0,0,59,20,0
15,4,10620,8,14,0,5,1,2,1,0,0,39,39,0
25,1,19632,11,8,1,1,0,4,0,0,0,39,39,0
51,4,18716,15,9,0,1,4,4,1,0,0,39,1,0
3,4,19520,6,11,1,8,0,4,1,0,0,60,39,0
43,0,16609,12,7,1,4,0,4,1,83,7,39,39,0
40,4,6698,15,9,1,1,0,4,1,0,0,49,39,1
3,4,20136,9,12,1,12,0,4,0,0,77,39,39,0
61,2,3929,9,4,1,2,0,0,1,0,22,39,39,0
5,4,3608,1,7,0,3,4,4,0,13,0,39,39,0
69,5,12654,15,9,1,8,0,4,1,0,0,37,39,1
14,4,19565,1,6,0,14,1,2,0,0,0,63,39,0
44,4,12284,11,8,0,8,3,4,1,0,0,39,39,1
20,4,7847,9,12,1,10,0,4,0,0,0,39,39,1
31,4,12511,11,8,1,14,3,1,0,0,0,29,39,0
56,4,18181,9,12,0,1,1,4,1,0,0,39,39,0
29,0,7574,10,12,0,13,4,4,0,0,0,0,39,0
10,4,9498,11,6,0,3,4,4,1,0,0,39,39,1
15,4,2730,15,9,1,3,0,4,0,0,0,15,39,0
9,4,1508,11,8,0,4,1,4,0,0,0,57,39,1
16,4,16288,11,8,0,13,3,4,0,0,0,10,39,0
40,4,17318,12,13,0,8,1,4,1,0,0,39,39,1
21,2,9800,1,6,1,10,0,4,0,0,0,39,39,0
31,4,15230,8,10,0,7,1,4,1,0,0,39,39,0
21,4,14015,8,10,1,4,1,4,0,66,0,39,39,0
38,4,13934,9,12,0,4,1,4,0,8,0,39,39,0
61,4,20744,0,8,0,1,1,4,0,0,0,39,39,1
12,4,3685,11,8,0,10,4,2,0,0,0,39,39,0
17,4,21306,9,12,0,5,3,2,0,0,0,49,4,0
11,5,2684,5,11,1,6,0,4,0,0,1,49,39,0
31,4,8622,9,12,0,8,1,4,0,0,0,49,39,0
2,4,5611,15,9,0,8,3,4,0,0,0,50,39,0
35,4,18390,11,8,0,3,4,2,1,0,0,34,39,0
39,4,11466,15,9,0,10,3,4,1,0,0,85,39,0
8,4,3005,15,15,0,12,4,4,0,0,0,84,39,0
4,0,6143,9,13,0,14,2,4,1,0,0,24,39,0
64,4,8921,11,8,0,12,0,4,0,0,0,54,39,0
13,0,15130,9,12,0,1,1,4,0,0,0,34,39,0
27,5,9306,12,13,1,4,3,4,1,49,36,11,7,1
26,4,8038,11,8,1,3,0,2,0,0,0,19,29,0
44,4,8461,15,12,1,4,0,4,0,0,0,44,39,0
40,2,6323,12,13,0,7,3,4,0,0,0,62,39,0
18,1,1525,15,9,1,12,0,4,0,0,0,39,39,1
13,6,77,9,4,0,1,1,4,0,0,0,36,39,0
10,4,16843,15,9,0,5,1,4,0,0,0,92,39,0
2,4,21072,7,11,1,1,5,0,0,0,0,39,39,1
71,4,8785,11,8,0,5,1,4,1,87,0,51,39,0
21,4,13099,9,12,0,14,1,4,0,0,0,39,39,0
35,4,9659,11,8,0,6,1,4,1,0,0,39,39,0
57,7,17395,11,8,1,12,0,4,1,0,0,39,39,0
8,4,21431,11,8,1,3,0,4,0,0,0,1,39,0
8,4,900,15,9,1,10,0,4,1,0,0,34,39,0
68,4,8607,15,9,0,0,1,4,0,0,0,44,39,1
34,4,11129,14,1,1,1,0,4,0,0,0,39,39,0
13,4,13601,11,8,1,9,0,4,0,0,0,80,39,0
34,4,8151,11,8,0,1,0,4,0,71,0,49,39,0
18,4,8834,11,8,1,14,0,4,1,0,82,59,40,0
3,4,3348,15,9,0,6,4,4,0,0,0,34,39,0
44,4,2607,15,9,0,4,2,4,1,0,0,39,7,0
41,6,6901,0,13,0,3,3,4,0,0,0,47,39,0
25,4,19295,5,9,0,7,3,1,0,0,0,39,39,1
61,4,8729,7,8,1,4,0,1,1,0,0,39,39,0
26,4,2932,11,8,1,10,0,4,0,48,0,39,39,0
25,4,17984,14,6,0,0,1,4,0,0,0,49,39,0
0,4,5839,11,8,0,1,1,4,0,0,0,59,39,0
44,4,20394,11,8,1,12,0,4,1,0,0,39,39,0
12,0,16057,9,12,0,9,2,4,0,0,0,39,39,0
10,3,14043,11,8,0,5,3,4,0,0,0,61,32,0
7,4,4255,13,12,0,8,1,4,0,0,0,39,39,1
29,4,5788,9,12,1,8,0,2,0,0,0,46,39,1
18,4,18588,11,8,0,3,1,4,1,0,0,39,39,1
8,0,8244,9,12,0,10,4,4,0,0,0,49,39,0
69,6,8345,10,11,0,7,1,4,0,0,0,39,27,0
7,4,4562,9,12,1,0,0,0,0,0,0,39,39,1
71,7,20424,15,9,0,0,1,4,0,0,0,39,39,1
33,4,21439,11,8,0,3,4,4,1,0,0,39,39,0
29,4,17023,11,8,1,1,0,4,0,0,0,72,39,0
12,6,11629,11,8,1,0,0,2,0,0,0,39,39,0
41,4,21456,3,10,0,1,1,4,0,0,0,39,39,1
57,4,17814,11,8,0,12,3,4,1,45,0,39,39,0
37,7,18855,15,10,0,1,1,4,1,0,0,4,2,0
10,4,4085,9,12,1,4,0,4,0,0,0,39,23,0
17,7,3312,11,8,1,4,0,4,0,0,0,39,39,1
6,6,20210,11,8,0,1,3,4,0,29,0,39,39,0
46,4,15194,2,14,0,12,1,4,0,0,0,7,14,1
20,4,6716,11,8,1,10,0,4,0,0,0,0,39,1
24,5,20328,6,14,1,3,0,4,0,0,0,39,39,0
57,6,5319,15,9,1,10,0,4,0,0,0,39,39,0
8,5,6347,3,7,0,10,3,4,0,99,0,39,39,0
14,8,2340,15,12,1,6,5,4,0,0,0,39,39,0
20,4,13860,11,9,0,4,1,4,0,0,0,44,39,1
25,4,12519,11,8,0,7,3,4,0,0,0,39,39,1
22,1,11777,15,9,1,12,0,4,1,0,0,35,39,0
52,4,19968,11,8,0,14,0,4,1,0,0,29,39,0
19,4,16510,4,12,0,3,3,1,0,0,0,19,39,0
23,4,2018,7,11,1,8,0,4,1,0,0,73,39,0
0,4,10138,11,8,1,4,0,4,0,0,0,81,39,1
28,0,14700,11,8,1,4,0,2,0,0,0,39,39,1
23,2,6587,15,13,0,12,3,4,0,0,0,70,39,0
15,4,3274,9,12,0,8,1,4,0,0,0,39,39,1
10,4,4090,12,13,1,7,4,4,1,0,0,29,39,0
44,4,21296,11,8,1,8,0,4,0,0,0,39,39,1
16,4,10256,15,9,0,8,1,4,0,0,0,39,39,0
16,4,2609,9,12,0,3,1,4,0,0,0,44,39,0
1,4,16102,7,10,1,10,0,4,0,0,0,85,39,0
14,4,4451,15,9,1,4,0,4,0,0,0,54,39,0
38,4,6251,11,8,1,1,0,4,0,0,0,39,39,0
49,5,14382,12,13,1,7,0,4,1,0,0,34,39,0
9,2,15915,9,8,0,10,1,2,0,0,0,49,39,1
70,4,12127,11,8,1,1,0,4,1,0,0,19,39,0
29,4,16311,15,8,0,0,3,2,0,0,0,29,39,0
13,4,8159,9,12,0,7,1,4,0,0,0,49,39,0
60,4,17038,8,10,0,7,1,4,1,0,0,39,39,0
23,0,1086,15,9,0,3,3,2,1,0,0,29,39,0
18,0,7533,4,13,0,8,1,4,0,0,0,59,28,0
32,4,16883,7,13,1,4,0,4,0,0,0,39,39,1
60,4,17414,11,8,1,8,0,4,1,0,0,74,39,0
55,4,14542,1,9,0,12,1,4,0,0,0,61,39,0
17,2,579,15,9,0,2,1,2,0,0,0,39,39,0
55,4,9550,9,12,0,5,1,4,0,0,0,49,39,1
11,2,10684,12,13,1,11,0,4,0,0,0,39,39,0
15,4,2063,15,9,0,3,4,2,0,0,0,12,39,0
31,4,11895,15,9,0,3,4,4,1,0,0,39,39,0
17,1,13948,15,9,0,14,3,4,0,0,0,39,39,0
26,1,9098,11,8,1,1,0,4,0,0,0,39,39,0
14,4,17321,9,10,1,3,0,3,1,0,0,39,39,1
26,4,8596,15,9,1,9,0,4,0,0,0,49,39,0
25,6,12771,11,8,0,7,4,2,1,0,0,39,39,0
63,4,3383,6,15,0,12,3,4,1,0,0,64,39,0
30,4,2513,15,13,1,4,0,4,0,0,0,49,39,1
10,6,9662,9,12,1,9,0,4,0,0,12,39,39,1
11,6,13211,11,8,0,8,3,4,0,0,0,16,39,1
8,4,15632,11,8,0,9,1,4,0,0,0,39,39,0
10,6,18005,15,9,1,14,5,4,1,0,0,39,39,0
47,2,21059,15,9,0,3,1,4,0,0,0,68,39,0
27,4,2767,1,12,0,11,1,4,1,0,0,39,39,0
11,4,12247,12,4,1,14,0,4,1,34,0,39,39,0
9,4,8943,11,8,1,2,0,4,0,0,0,39,39,0
14,1,11196,3,14,1,13,0,4,0,0,0,59,39,1
12,7,7892,11,8,1,0,0,4,0,0,0,77,39,0
27,4,15163,11,8,0,10,1,4,0,0,0,44,39,0
7,8,17218,11,8,1,11,0,4,0,0,0,49,39,0
14,4,12195,15,9,1,6,0,2,0,0,0,19,39,0
27,4,5039,15,9,0,3,0,4,0,0,0,39,26,0
48,8,20350,12,11,1,1,0,4,0,0,0,57,39,0
31,4,4917,15,9,0,2,2,4,0,0,0,58,39,0
47,4,12334,12,8,0,1,4,4,0,0,0,2,26,0
56,4,5508,15,9,1,1,0,4,0,0,0,29,39,1
4,6,8860,11,8,1,3,0,4,0,0,0,37,39,0
12,4,17259,11,8,0,5,3,4,0,0,0,23,39,1
10,7,7863,12,13,1,10,4,4,0,0,0,39,39,1
10,4,5385,15,9,1,4,0,4,0,0,0,39,39,0
52,4,1925,9,10,0,3,3,4,0,0,0,15,39,0
8,4,18702,15,9,1,1,0,1,0,0,0,80,38,0
10,2,19443,11,8,0,14,3,4,0,0,0,49,39,0
7,7,20817,1,9,1,1,0,4,0,0,0,22,39,0
25,4,8361,9,12,0,14,2,1,1,0,0,39,39,1
11,4,21411,15,11,1,4,0,4,0,0,0,39,21,1
3,4,14191,11,8,0,11,1,4,0,0,0,39,39,0
28,5,16634,9,12,0,3,3,3,0,0,0,39,39,0
33,4,14818,11,8,1,10,0,4,0,0,0,12,39,0
12,7,17672,11,8,0,10,1,4,0,0,0,39,39,0
8,4,15122,11,8,0,3,4,4,0,0,0,39,39,0
11,1,16484,9,12,0,10,4,4,0,0,0,39,35,0
8,6,14429,12,2,1,4,0,4,0,0,0,39,39,0
49,4,9324,0,12,1,7,0,4,0,0,0,80,39,1
52,6,11106,11,8,0,8,4,4,1,0,0,47,39,0
46,4,19216,9,12,1,5,0,4,0,61,0,39,39,0
48,5,10804,11,8,0,4,1,4,0,0,0,39,39,0
42,1,6679,11,8,1,10,0,4,1,0,0,53,39,0
12,4,3094,11,7,0,10,4,2,0,0,0,39,39,0
58,4,12661,9,12,1,0,2,4,0,0,0,9,39,0
68,6,2458,11,8,0,12,3,4,1,0,0,45,39,0
13,0,20589,12,13,1,12,0,4,1,0,0,39,39,0
55,0,4969,9,12,1,10,4,4,1,0,0,20,39,0
23,4,5612,9,15,0,1,1,4,0,0,0,84,39,1
63,0,20314,15,10,1,3,0,4,0,3,0,67,39,1
14,4,18453,6,3,1,3,0,4,0,0,0,37,39,1
31,4,11882,11,8,0,1,0,2,1,0,0,61,39,0
3,4,14861,12,13,0,1,1,4,0,0,0,47,39,0
9,4,19155,15,9,0,6,4,4,1,0,0,39,39,0
71,4,11946,15,9,1,14,0,4,0,0,0,20,39,0
7,4,13394,6,4,0,10,1,4,1,102,0,39,39,0
16,4,2310,14,14,1,12,0,4,1,0,0,17,39,0
9,4,10271,11,8,0,0,4,4,0,0,0,39,10,0
55,4,12270,9,3,0,1,4,0,0,0,0,34,39,1
11,0,2234,12,8,0,8,3,0,1,0,0,39,39,0
35,7,14839,5,10,1,0,0,4,0,0,0,55,31,0
42,6,3562,15,9,0,8,1,4,0,0,0,39,39,0
63,6,5138,9,12,1,13,0,4,0,0,0,59,39,0
5,4,1627,9,12,1,12,0,4,1,0,0,39,39,0
58,4,9238,15,9,1,8,4,4,0,98,0,19,39,0
40,4,362,11,8,0,14,3,4,1,0,0,59,39,0
27,0,15771,8,4,0,8,1,4,1,0,0,59,39,1
67,7,59,11,8,1,1,0,4,0,0,0,39,22,0
22,4,5379,11,8,0,10,1,4,1,0,0,45,39,0
45,4,9729,11,8,0,0,4,4,0,0,0,39,39,1
25,4,10531,11,8,0,0,1,4,0,0,0,39,39,0
43,4,20155,11,8,0,12,4,4,1,0,0,81,39,0
16,5,3419,7,11,1,4,0,4,0,0,0,39,39,0
25,4,15866,9,12,0,8,1,2,1,83,0,32,39,0
29,6,14993,11,8,1,9,0,4,1,0,0,39,39,1
15,4,1852,15,9,1,6,0,4,0,0,0,52,39,1
