id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,v_decile_score,start,end,event
416,1,52,1,0,0,6,0,0,3,1.0,0,318,1,3,221,0,9,83,2,25,43,1
417,1,43,0,0,0,1,0,0,0,1.0,0,171,0,10,340,0,9,83,1,40,1092,0
423,1,37,0,2,0,1,0,0,3,4.0,0,436,0,10,340,0,9,83,1,0,758,0
424,1,28,0,0,0,4,0,0,3,100.0,1,287,1,2,11,1,1,17,3,0,299,1
425,1,70,1,2,0,1,0,0,1,13.0,1,44,0,10,340,0,9,83,1,0,1079,0
426,1,54,1,2,0,2,0,0,6,322.0,0,318,1,3,212,0,9,83,1,0,414,1
428,1,46,1,2,0,4,0,0,3,1.0,0,436,0,10,340,0,9,83,2,13,1066,0
429,1,21,2,0,0,9,0,0,0,1.0,1,247,1,8,179,0,9,83,7,0,278,1
430,1,26,0,0,0,8,0,0,1,1.0,1,44,1,3,281,1,2,13,6,1,415,1
431,1,38,0,3,0,1,0,0,3,82.0,0,90,1,3,137,0,9,83,1,0,23,1
432,1,34,0,2,0,4,0,0,5,1.0,1,44,0,10,340,0,9,83,4,0,802,0
434,1,19,2,0,0,5,0,0,1,48.0,0,194,1,7,340,0,9,83,7,0,472,1
435,1,34,0,0,0,4,0,0,5,1.0,1,139,0,10,340,0,9,83,4,0,849,0
437,1,23,2,2,0,5,0,0,0,1.0,0,14,1,8,148,0,9,83,5,1,373,1
438,1,34,0,0,0,4,0,0,5,1.0,0,326,1,7,205,0,9,83,2,2,171,1
439,1,30,0,0,0,1,0,0,2,83.0,0,436,0,10,340,0,9,83,2,0,889,0
440,1,39,0,0,0,3,0,0,6,1.0,0,21,1,8,89,0,9,83,1,2,48,1
441,1,24,2,5,0,3,0,0,0,1.0,0,158,0,10,340,0,9,83,5,0,1088,0
442,1,33,0,2,0,3,0,0,1,93.0,1,140,1,3,281,1,2,54,2,0,412,1
445,1,58,1,2,0,3,0,0,2,1.0,0,7,0,10,340,0,9,83,1,1,1133,0
446,0,21,2,0,0,6,0,0,0,0.0,1,44,0,10,340,0,9,83,7,1,1186,0
450,1,21,2,0,0,5,0,0,1,36.0,0,41,1,2,340,0,9,83,7,0,955,1
451,1,23,2,0,0,8,0,1,4,11.0,1,287,1,7,205,0,9,83,5,0,246,1
452,1,62,1,2,0,1,0,0,0,0.0,0,161,0,10,340,0,9,83,1,2,444,0
454,1,27,0,0,1,8,0,1,4,707.0,1,287,1,3,137,0,9,83,10,0,300,1
456,1,37,0,2,0,3,0,0,5,1.0,0,50,0,10,340,0,9,83,1,10,851,0
457,1,43,0,5,0,2,0,0,2,1.0,0,194,1,3,137,0,9,83,1,7,614,1
459,0,32,0,0,0,1,0,0,5,2.0,0,9,0,10,340,0,9,83,1,0,852,0
461,1,23,2,3,0,3,0,0,0,1.0,0,58,0,10,340,0,9,83,5,45,463,0
462,1,27,0,0,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,2,1,1089,0
463,1,44,0,2,0,1,0,0,0,1.0,1,44,1,3,161,0,9,83,1,0,570,1
464,1,28,0,2,0,3,0,0,3,1.0,1,44,1,8,89,0,9,83,3,0,412,1
465,0,42,0,2,0,2,0,0,0,3.0,0,318,0,10,340,0,9,83,1,0,57,0
467,1,24,2,5,0,10,1,0,9,1.0,0,341,1,7,243,1,7,26,10,4,80,1
468,1,27,0,0,0,2,0,0,0,0.0,0,9,0,10,340,0,9,83,3,17,808,0
469,1,20,2,0,0,10,0,0,0,1.0,0,188,1,8,173,0,9,83,9,0,30,1
474,0,51,1,2,0,1,0,0,0,1.0,1,50,0,10,340,0,9,83,1,1,741,0
475,1,56,1,2,0,1,0,0,0,1.0,1,48,0,10,340,0,9,83,1,1,842,0
478,1,29,0,0,0,9,0,0,7,1.0,0,436,0,10,340,0,9,83,6,0,1072,0
480,1,20,2,0,0,9,0,0,0,1.0,0,194,1,9,94,0,9,83,8,209,258,1
481,1,53,1,2,0,1,0,0,6,176.0,0,436,0,10,340,0,9,83,1,0,911,0
484,1,27,0,2,0,5,0,0,8,1.0,0,436,0,10,340,0,9,83,3,67,370,0
485,1,24,2,0,0,9,1,0,2,1.0,0,64,1,7,243,1,2,54,9,18,69,1
487,1,53,1,2,0,6,0,0,36,7.0,0,85,1,7,302,0,9,83,9,26,148,0
489,1,28,0,2,0,3,0,0,2,1.0,1,44,1,8,89,1,6,35,4,1,107,1
493,1,45,1,0,0,1,0,0,1,1.0,0,90,0,10,340,0,9,83,1,0,1115,0
494,1,21,2,3,0,5,1,0,3,22.0,0,194,1,7,205,0,9,83,6,0,501,0
495,0,36,0,0,0,7,0,0,0,1.0,0,9,0,10,340,0,9,83,5,11,1061,0
496,0,25,0,2,0,4,0,0,2,2.0,1,247,1,3,221,0,9,83,4,0,54,0
497,0,23,2,3,0,3,0,0,1,1.0,1,243,1,8,173,0,9,83,4,0,824,1
499,1,28,0,2,0,5,0,0,1,4.0,0,250,0,10,340,0,9,83,3,0,135,0
500,0,21,2,0,0,8,0,0,0,1.0,0,349,1,8,156,0,9,83,7,0,271,0
501,1,36,0,2,0,3,0,0,0,1.0,1,428,0,10,340,0,9,83,3,0,830,0
502,1,24,2,0,0,3,0,0,0,1.0,0,194,0,10,340,0,9,83,4,0,750,0
503,1,28,0,0,0,6,0,0,3,862.0,0,436,1,8,173,0,9,83,4,0,206,1
504,1,30,0,5,0,2,0,0,1,1.0,0,436,1,8,173,0,9,83,2,0,138,1
505,1,29,0,0,0,1,0,0,0,1.0,0,14,0,10,340,0,9,83,2,0,761,0
509,0,30,0,2,0,6,0,0,0,1.0,1,44,0,10,340,0,9,83,2,4,1106,0
510,1,51,1,3,0,1,0,0,1,2.0,1,30,0,10,340,0,9,83,1,0,826,0
511,1,33,0,5,0,1,0,0,3,94.0,0,171,0,10,340,0,9,83,1,0,848,0
512,0,25,0,0,0,6,0,0,2,86.0,0,436,0,10,340,0,9,83,5,0,538,0
516,1,32,0,0,0,9,1,0,12,1.0,0,436,1,8,89,1,1,64,7,1,361,1
517,1,23,2,0,0,6,0,1,1,1.0,0,194,0,10,340,0,9,83,5,1,791,0
518,1,47,1,0,0,3,0,0,3,0.0,0,296,0,10,340,0,9,83,2,0,96,0
521,0,32,0,3,0,3,0,0,1,80.0,0,318,1,8,89,0,9,83,3,0,302,1
522,1,37,0,2,0,1,0,0,0,0.0,0,183,0,10,340,0,9,83,1,18,412,0
523,1,19,2,0,0,10,2,0,2,1.0,0,268,1,7,318,0,9,83,9,0,83,0
524,1,27,0,3,0,8,0,0,0,1.0,1,44,0,10,340,0,9,83,6,1,790,0
525,1,39,0,5,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,856,0
526,0,21,2,2,0,6,0,2,0,0.0,0,318,0,10,340,0,9,83,8,0,1135,0
527,1,69,1,2,0,1,0,0,0,1.0,1,15,0,10,340,0,9,83,1,0,1156,0
530,1,21,2,2,0,6,0,0,2,1.0,0,436,0,10,340,0,9,83,6,1,577,0
531,1,26,0,0,0,10,0,1,6,0.0,1,44,1,7,335,0,9,83,10,4,221,1
532,1,22,2,2,0,4,0,0,0,3.0,0,318,0,10,340,0,9,83,5,0,844,0
533,0,23,2,0,0,5,0,0,0,1.0,0,141,1,7,99,0,9,83,5,0,384,1
537,1,49,1,0,0,5,0,0,3,1.0,0,188,0,10,340,0,9,83,4,4,689,0
538,1,29,0,0,0,4,0,1,2,1.0,1,44,1,3,220,0,9,83,3,50,786,1
540,0,60,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,900,0
541,0,26,0,0,0,10,0,0,0,,1,437,0,10,340,0,9,83,10,0,53,0
542,1,23,2,0,2,10,0,0,3,1.0,0,284,1,8,173,0,9,83,10,0,235,1
543,1,34,0,3,0,5,0,0,2,271.0,1,436,1,3,276,1,2,76,2,0,47,1
545,0,20,2,5,1,4,0,0,1,21.0,0,436,0,10,340,0,9,83,7,0,596,0
546,1,36,0,3,0,3,0,0,1,1.0,0,178,0,10,340,0,9,83,2,95,160,0
547,1,30,0,2,0,4,0,0,0,1.0,0,318,0,10,340,0,9,83,3,2,1063,0
548,1,21,2,0,0,3,1,0,1,2.0,0,194,1,8,103,0,9,83,6,0,947,1
552,1,22,2,2,0,6,0,0,2,1.0,1,287,1,8,278,0,9,83,5,0,158,0
553,1,57,1,0,0,8,0,0,18,1834.0,0,436,0,10,340,0,9,83,7,0,1059,0
557,1,21,2,0,0,9,0,0,4,0.0,0,436,1,8,234,0,9,83,6,219,273,1
558,1,21,2,0,0,5,0,0,0,1.0,0,64,1,3,137,0,9,83,6,11,119,0
561,1,34,0,2,0,1,0,0,1,0.0,1,44,0,10,340,0,9,83,1,0,787,0
563,0,50,1,2,0,1,0,0,1,1.0,1,44,1,7,332,0,9,83,1,0,85,1
565,1,40,0,2,0,7,0,0,0,1.0,0,436,1,7,243,0,9,83,9,7,32,1
566,1,25,0,0,0,8,0,0,7,1.0,0,382,1,7,205,0,9,83,7,126,239,1
567,0,53,1,2,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,0,831,0
569,0,24,2,0,0,4,0,0,0,1.0,0,14,0,10,340,0,9,83,4,0,839,0
572,1,42,0,0,0,1,0,0,1,13.0,0,436,0,10,340,0,9,83,1,0,1024,0
573,1,28,0,0,0,3,0,0,1,1.0,1,44,0,10,340,0,9,83,3,1,1094,0
574,1,24,2,2,0,4,0,0,1,37.0,1,136,0,10,340,0,9,83,4,0,763,0
576,1,26,0,0,1,8,1,0,6,1.0,0,347,1,8,89,0,9,83,3,0,202,1
579,1,22,2,0,0,9,0,0,4,1.0,0,194,1,3,254,1,2,66,9,574,714,1
580,1,21,2,2,0,7,0,0,3,8.0,1,436,0,10,340,0,9,83,8,0,963,0
581,1,37,0,0,0,9,0,0,23,1.0,0,50,1,8,310,0,9,83,4,16,23,1
584,1,35,0,0,0,5,0,0,2,1.0,0,317,0,10,340,0,9,83,5,4,1051,0
586,1,53,1,0,0,1,0,0,2,1.0,0,176,0,10,340,0,9,83,1,0,968,0
587,1,60,1,0,0,1,0,0,1,1183.0,0,436,0,10,340,0,9,83,1,0,780,0
588,1,29,0,0,0,4,0,0,7,1.0,0,318,1,7,205,0,9,83,3,0,773,0
590,1,48,1,2,1,8,0,0,23,1.0,0,177,1,3,120,1,6,35,5,640,687,1
594,0,52,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1103,0
597,1,27,0,0,0,8,0,0,12,1.0,0,141,1,7,243,0,9,83,5,31,341,1
598,1,28,0,0,0,9,0,0,5,0.0,0,436,1,8,173,0,9,83,6,51,951,1
599,1,33,0,2,0,3,0,0,3,1.0,1,44,0,10,340,0,9,83,1,0,831,0
600,0,28,0,3,0,2,0,0,0,1.0,0,436,0,10,340,0,9,83,2,1,1092,0
601,1,47,1,2,0,10,0,0,5,312.0,0,318,1,3,111,0,9,83,6,0,363,1
602,1,36,0,0,0,7,0,0,14,1.0,0,388,1,7,205,0,9,83,3,0,19,1
603,1,29,0,0,1,5,0,0,2,1.0,0,21,0,10,340,0,9,83,5,1,1092,0
604,1,22,2,0,0,9,0,1,0,0.0,1,415,1,8,179,0,9,83,7,21,363,0
605,1,26,0,0,0,7,0,2,6,35.0,0,256,0,10,340,0,9,83,7,0,272,0
608,1,25,0,2,0,2,0,0,0,1.0,0,341,0,10,340,0,9,83,3,0,1101,0
609,1,68,1,2,0,1,0,0,2,150.0,0,15,0,10,340,0,9,83,1,0,906,0
611,1,56,1,0,0,3,0,0,5,1.0,0,141,0,10,340,0,9,83,3,11,158,0
612,1,27,0,0,0,8,0,0,9,1.0,0,21,1,2,11,1,1,17,8,51,55,0
613,1,52,1,2,0,1,0,0,4,1.0,0,194,1,7,182,0,9,83,1,6,233,1
616,1,32,0,0,0,2,0,0,3,1.0,0,50,0,10,340,0,9,83,2,1,494,0
617,1,60,1,5,0,1,0,0,4,1.0,0,436,0,10,340,0,9,83,1,0,408,0
621,1,23,2,3,0,3,0,0,1,5.0,1,146,0,10,340,0,9,83,4,0,1068,0
622,0,39,0,2,0,6,0,0,0,2.0,1,136,0,10,340,0,9,83,2,0,1016,0
623,1,56,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,895,0
624,0,22,2,0,0,7,0,0,0,1.0,0,284,0,10,340,0,9,83,8,0,951,0
625,0,27,0,0,0,2,0,0,1,31.0,0,421,1,8,179,0,9,83,2,0,511,1
627,1,53,1,0,0,6,0,0,11,1.0,0,436,0,10,340,0,9,83,3,109,1078,0
628,1,25,0,2,0,2,0,0,0,0.0,1,140,1,8,278,0,9,83,3,0,152,1
629,1,21,2,3,0,3,0,0,0,0.0,1,44,0,10,340,0,9,83,6,0,886,0
630,1,22,2,2,0,3,0,0,0,1.0,0,213,0,10,340,0,9,83,5,1,782,0
633,0,58,1,2,0,1,0,0,2,23.0,1,106,0,10,340,0,9,83,1,0,183,0
635,1,31,0,0,0,3,0,0,7,1.0,1,21,1,8,89,0,9,83,2,1,225,1
637,1,22,2,2,0,5,0,0,1,1.0,0,165,1,3,221,0,9,83,5,0,129,1
638,1,28,0,0,0,6,0,0,8,1.0,0,426,1,1,79,0,9,83,6,2,6,1
639,1,42,0,5,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,1,929,0
640,1,20,2,0,0,7,0,0,0,0.0,0,188,1,7,205,0,9,83,8,1,55,1
641,1,29,0,2,0,6,0,0,0,0.0,1,44,1,7,27,1,6,35,4,5,391,1
643,1,29,0,0,0,10,0,0,8,614.0,0,436,0,10,340,0,9,83,9,0,178,0
644,1,58,1,0,0,7,0,0,21,2.0,1,436,1,7,243,0,9,83,4,58,76,1
645,1,22,2,0,0,7,0,0,3,1.0,0,194,0,10,340,0,9,83,6,105,420,0
646,1,48,1,3,0,1,0,0,1,0.0,1,243,1,8,89,0,9,83,1,1,135,1
647,1,37,0,2,0,4,0,0,0,0.0,0,91,0,10,340,0,9,83,3,0,1169,0
648,1,57,1,0,0,5,0,0,1,1.0,0,177,1,7,205,0,9,83,6,25,59,1
649,1,27,0,2,0,1,0,0,3,22.0,1,182,0,10,340,0,9,83,1,0,956,0
651,1,26,0,0,0,4,0,0,3,0.0,0,65,0,10,340,0,9,83,3,33,88,0
653,1,24,2,2,0,8,1,1,3,0.0,0,284,1,8,173,0,9,83,5,0,245,0
654,1,33,0,2,0,1,0,0,0,1.0,0,21,0,10,340,0,9,83,2,0,844,0
656,1,29,0,0,0,6,0,0,2,1.0,0,436,0,10,340,0,9,83,3,0,1180,0
657,0,24,2,0,0,10,0,0,3,1.0,0,194,1,3,137,0,9,83,9,0,54,1
659,1,19,2,2,0,10,0,1,1,1.0,0,171,1,7,180,0,9,83,8,31,111,0
660,1,36,0,2,0,1,0,0,2,1.0,1,44,0,10,340,0,9,83,1,0,899,0
662,0,24,2,2,0,5,0,0,0,1.0,0,284,0,10,340,0,9,83,5,0,1071,0
664,1,34,0,2,0,1,0,0,0,0.0,1,105,0,10,340,0,9,83,1,0,1054,0
668,1,25,0,3,0,5,0,0,2,1.0,0,436,1,7,243,1,1,16,3,0,87,1
669,1,20,2,0,1,10,0,1,1,1.0,0,436,1,8,306,0,9,83,8,0,239,1
673,1,28,0,3,0,5,0,0,2,263.0,1,436,1,2,251,1,2,40,3,0,445,1
674,1,24,2,0,0,2,0,0,1,1.0,1,44,1,7,27,1,6,35,4,1,267,1
675,1,61,1,2,0,1,0,0,4,1.0,0,436,0,10,340,0,9,83,1,1,1165,0
678,0,50,1,0,0,2,0,0,3,1.0,0,14,0,10,340,0,9,83,1,0,758,0
679,1,30,0,0,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,2,4,1109,0
680,1,38,0,0,0,3,0,0,5,1.0,0,317,0,10,340,0,9,83,2,0,853,0
681,1,24,2,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,840,0
684,1,45,1,0,0,2,0,0,16,77.0,0,436,0,10,340,0,9,83,1,0,912,0
685,0,46,1,0,0,10,0,0,2,1.0,0,194,1,3,327,0,9,83,8,9,141,1
686,1,41,0,2,0,1,0,0,0,1.0,1,44,1,8,179,0,9,83,1,3,142,1
687,1,20,2,5,0,8,0,1,0,1.0,0,318,1,3,212,1,7,26,6,21,141,1
688,1,27,0,0,0,8,0,0,13,1.0,1,287,1,7,27,1,6,35,9,0,719,1
689,0,51,1,0,0,8,0,0,16,122.0,0,318,0,10,340,0,9,83,1,0,968,0
691,1,26,0,0,0,6,0,0,1,1.0,1,44,1,3,53,0,9,83,3,0,2,1
692,1,29,0,0,0,5,0,0,3,0.0,0,320,1,8,89,0,9,83,3,1,118,1
693,1,52,1,2,0,5,0,0,6,1.0,0,194,1,7,302,0,9,83,3,1,162,1
694,1,28,0,2,0,4,0,0,1,1.0,0,5,1,8,18,1,7,26,3,4,157,1
696,0,34,0,4,0,7,0,0,4,152.0,0,436,1,3,221,0,9,83,3,0,184,1
697,1,55,1,0,0,3,0,0,5,1.0,0,177,1,3,120,0,9,83,1,0,7,1
700,1,26,0,0,1,9,1,0,10,1.0,0,18,1,3,194,1,2,54,6,0,462,0
701,1,28,0,0,0,10,0,0,5,1.0,0,300,0,10,340,0,9,83,10,0,933,0
703,1,63,1,2,0,1,0,0,2,3.0,0,174,0,10,340,0,9,83,1,0,195,0
704,1,42,0,0,0,1,0,0,0,0.0,0,17,0,10,340,0,9,83,1,1,1080,0
707,1,23,2,0,1,6,2,2,6,1.0,0,141,1,3,107,1,6,35,6,0,166,0
708,1,54,1,0,0,9,0,0,28,1.0,0,318,1,7,303,0,9,83,5,5,55,1
709,1,35,0,0,0,7,0,1,8,1.0,0,172,1,7,335,0,9,83,4,9,14,1
711,0,24,2,0,1,9,0,0,6,1.0,0,436,1,7,318,0,9,83,9,25,145,0
712,1,54,1,0,0,1,0,0,2,26.0,1,44,0,10,340,0,9,83,1,0,806,0
713,1,58,1,0,0,6,0,0,12,1.0,1,105,1,8,179,0,9,83,3,3,49,1
715,1,23,2,2,0,5,0,1,1,1.0,1,342,1,3,137,0,9,83,5,0,149,1
716,1,35,0,0,0,2,0,0,1,1.0,1,44,0,10,340,0,9,83,2,0,753,0
718,1,20,2,0,0,10,0,0,1,0.0,0,185,1,7,318,1,1,6,10,2,80,0
720,1,51,1,2,0,1,0,0,0,0.0,0,171,0,10,340,0,9,83,1,35,1152,0
721,1,24,2,3,0,10,0,0,0,1.0,0,252,0,10,340,0,9,83,7,1,1070,0
722,1,37,0,2,0,2,0,0,3,14.0,0,318,0,10,340,0,9,83,1,0,1037,0
724,1,47,1,2,0,1,0,0,3,1.0,0,138,0,10,340,0,9,83,1,0,765,0
726,1,34,0,2,0,6,0,0,4,1.0,0,317,1,8,278,0,9,83,2,0,42,1
727,1,56,1,2,0,1,0,0,0,2.0,0,194,0,10,340,0,9,83,1,0,941,0
728,1,34,0,3,0,1,0,0,4,1.0,0,61,1,8,203,0,9,83,1,31,164,1
729,1,59,1,2,0,1,0,0,1,3.0,0,60,1,8,148,0,9,83,1,0,28,1
730,1,35,0,1,0,6,0,0,0,1.0,0,64,0,10,340,0,9,83,4,100,1051,0
731,1,58,1,3,0,1,0,0,1,11.0,0,296,0,10,340,0,9,83,1,0,1149,0
732,1,29,0,3,0,4,0,0,2,26.0,1,140,0,10,340,0,9,83,2,0,1150,0
737,0,24,2,2,0,9,0,1,6,1.0,0,257,1,7,27,1,6,35,4,3,654,1
738,1,21,2,2,0,9,0,4,2,1.0,1,30,1,8,156,1,2,39,9,8,37,1
739,1,26,0,0,0,9,0,0,2,16.0,1,436,0,10,340,0,9,83,6,0,1087,0
740,1,50,1,1,0,7,0,0,5,0.0,0,141,1,7,318,0,9,83,5,11,70,1
743,1,26,0,0,0,2,0,0,1,1.0,0,72,0,10,340,0,9,83,3,0,1143,0
745,0,30,0,2,0,2,0,0,0,1.0,1,140,0,10,340,0,9,83,2,0,938,0
750,1,29,0,2,0,9,0,0,6,43.0,0,436,1,8,89,0,9,83,8,0,148,1
752,1,29,0,2,0,4,0,0,0,1.0,1,44,1,7,27,1,6,35,4,1,66,1
753,1,54,1,0,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1138,0
754,1,29,0,0,0,4,0,0,4,1.0,0,165,1,3,40,1,6,35,4,7,50,1
756,0,59,1,2,0,1,0,0,0,2.0,1,106,0,10,340,0,9,83,1,0,903,0
757,1,38,0,0,0,5,0,0,0,1.0,0,383,0,10,340,0,9,83,1,1,1101,0
758,0,22,2,3,0,5,0,0,2,100.0,0,318,1,8,315,0,9,83,4,0,49,0
760,1,29,0,0,0,7,0,0,4,53.0,0,436,1,7,243,1,2,39,6,0,133,1
762,1,27,0,2,0,3,0,0,1,1.0,1,245,1,7,174,0,9,83,3,0,356,1
763,1,26,0,3,0,5,0,0,7,1.0,0,14,1,7,243,0,9,83,5,0,144,1
764,1,52,1,3,0,3,0,0,20,1.0,0,160,0,10,340,0,9,83,1,27,104,0
765,1,66,1,0,0,6,0,0,33,1.0,0,91,1,7,205,0,9,83,2,14,383,1
769,1,27,0,2,0,5,0,0,2,1.0,0,318,0,10,340,0,9,83,4,0,1119,0
770,1,51,1,2,0,1,0,0,1,1.0,1,106,0,10,340,0,9,83,1,0,508,0
771,1,35,0,2,0,2,0,0,1,0.0,0,436,0,10,340,0,9,83,3,74,911,0
774,1,26,0,0,0,7,0,0,1,1510.0,0,383,0,10,340,0,9,83,4,0,963,0
775,1,52,1,2,0,3,0,0,4,1.0,1,44,0,10,340,0,9,83,2,0,788,0
779,0,35,0,0,0,2,0,0,12,55.0,1,379,0,10,340,0,9,83,1,0,61,0
781,1,48,1,5,0,5,0,0,12,0.0,0,17,0,10,340,0,9,83,4,1,1112,0
785,0,26,0,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,887,0
786,0,48,1,2,0,1,0,0,0,0.0,1,211,0,10,340,0,9,83,1,1,808,0
787,1,30,0,3,0,4,0,0,7,1.0,1,44,0,10,340,0,9,83,5,37,948,0
788,1,28,0,5,0,1,0,0,2,1.0,1,44,0,10,340,0,9,83,2,1,880,0
789,1,33,0,0,0,3,0,0,2,0.0,1,44,0,10,340,0,9,83,3,0,76,0
790,0,34,0,0,0,4,0,0,6,1.0,0,58,0,10,340,0,9,83,2,51,803,0
792,1,25,0,5,0,1,0,0,0,0.0,1,287,0,10,340,0,9,83,2,0,833,0
793,1,59,1,0,0,7,0,0,10,1.0,0,436,1,9,41,0,9,83,4,126,426,1
794,1,29,0,0,0,5,0,0,5,1.0,0,257,1,7,205,0,9,83,3,1,21,1
796,1,24,2,2,0,2,0,0,0,0.0,0,318,0,10,340,0,9,83,3,1,638,0
798,1,48,1,2,0,7,0,0,1,1.0,0,5,1,8,179,0,9,83,4,128,299,1
800,1,55,1,0,0,8,0,0,0,1.0,1,44,1,3,30,1,2,40,4,0,61,1
803,1,52,1,0,0,5,0,0,4,0.0,1,151,0,10,340,0,9,83,3,1,801,0
804,1,20,2,0,0,4,0,0,0,1.0,0,320,1,7,243,0,9,83,6,0,233,1
805,1,25,0,2,0,4,0,0,4,6.0,0,318,1,8,278,0,9,83,3,0,173,1
806,1,24,2,2,0,2,0,0,0,1.0,0,5,0,10,340,0,9,83,3,14,1185,0
807,1,23,2,2,0,9,0,0,0,1.0,1,44,0,10,340,0,9,83,6,0,1103,0
808,1,27,0,2,0,4,1,3,6,1.0,0,171,1,3,137,0,9,83,3,0,811,1
810,1,25,0,0,0,3,1,0,1,2.0,1,44,1,7,205,0,9,83,3,0,224,1
812,1,31,0,0,0,2,0,0,0,1.0,0,405,0,10,340,0,9,83,1,0,958,0
813,1,25,0,0,0,4,1,0,6,2.0,0,436,1,8,89,0,9,83,5,3,208,1
814,1,32,0,2,0,1,0,0,1,7.0,0,436,1,7,27,1,6,35,2,0,565,1
815,1,21,2,2,0,3,0,0,0,2.0,0,194,1,8,236,0,9,83,5,0,295,1
817,1,37,0,5,0,1,0,0,1,1.0,0,90,0,10,340,0,9,83,1,4,1135,0
818,1,25,0,2,0,3,0,0,0,1.0,0,317,0,10,340,0,9,83,4,0,66,0
820,1,32,0,3,1,10,1,0,20,0.0,0,436,0,10,340,0,9,83,7,1,1186,0
821,1,35,0,0,0,7,0,0,0,1.0,0,194,0,10,340,0,9,83,2,1,1072,0
823,1,42,0,0,0,7,0,0,14,1.0,0,138,1,3,91,0,9,83,6,1,41,1
825,1,24,2,2,0,10,0,1,9,23.0,1,428,1,3,209,1,1,9,8,0,37,1
829,1,22,2,2,1,10,0,4,6,251.0,0,318,1,8,278,0,9,83,10,0,136,1
830,1,21,2,3,0,6,0,0,0,1.0,0,194,1,8,179,0,9,83,9,0,116,1
831,1,47,1,2,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,0,1108,0
835,1,27,0,0,0,9,0,0,5,1.0,0,9,1,8,173,0,9,83,7,0,484,0
836,1,43,0,3,0,1,0,0,2,12.0,1,105,1,8,278,0,9,83,1,0,1,1
837,1,46,1,2,0,6,0,0,2,1.0,0,300,1,7,180,0,9,83,1,0,279,1
838,1,44,0,0,0,3,0,0,1,0.0,1,338,0,10,340,0,9,83,1,0,1158,0
840,1,27,0,0,0,5,0,0,0,1.0,0,79,0,10,340,0,9,83,5,0,1080,0
841,1,23,2,2,0,2,0,0,2,1.0,0,317,0,10,340,0,9,83,3,0,840,0
842,0,50,1,3,0,1,0,0,1,1320.0,0,411,0,10,340,0,9,83,1,0,1143,0
843,1,42,0,0,0,5,0,0,8,1.0,0,436,0,10,340,0,9,83,2,1,911,0
844,1,58,1,0,0,6,0,0,6,1.0,0,177,0,10,340,0,9,83,3,143,511,0
847,1,26,0,0,0,6,0,1,3,1.0,0,188,1,3,194,0,9,83,4,1,895,1
848,0,48,1,5,0,1,0,0,0,1.0,0,194,0,10,340,0,9,83,1,16,1152,0
849,1,39,0,0,0,3,0,0,3,1.0,0,194,1,8,278,0,9,83,2,2,206,1
850,1,21,2,0,0,5,2,0,3,1.0,0,436,1,3,137,1,1,64,6,0,436,1
851,1,63,1,2,0,1,0,0,1,9.0,1,106,0,10,340,0,9,83,1,0,791,0
852,1,22,2,0,0,7,1,0,3,11.0,0,436,1,3,34,1,2,54,7,0,532,1
853,1,50,1,0,0,3,0,0,3,1.0,1,44,0,10,340,0,9,83,2,0,1153,0
855,1,38,0,0,0,1,0,0,0,1.0,0,60,0,10,340,0,9,83,1,9,1040,0
856,1,41,0,2,0,6,0,0,1,7.0,0,363,0,10,340,0,9,83,4,0,36,0
857,1,28,0,0,8,8,0,1,16,1.0,0,21,1,7,205,1,1,17,9,0,436,1
858,0,30,0,0,0,3,0,0,0,0.0,1,44,0,10,340,0,9,83,3,1,877,0
859,1,23,2,0,0,5,0,0,1,1.0,0,6,0,10,340,0,9,83,7,0,302,0
861,1,25,0,2,0,4,0,0,2,13.0,0,436,1,3,137,0,9,83,3,0,180,1
863,1,40,0,2,0,4,0,0,5,1.0,0,233,0,10,340,0,9,83,1,0,752,0
864,1,24,2,3,0,8,0,0,8,0.0,0,317,0,10,340,0,9,83,4,0,1072,0
867,1,27,0,0,0,4,0,0,5,0.0,1,94,1,8,173,0,9,83,9,64,310,1
869,1,44,0,2,0,3,0,0,11,0.0,1,44,0,10,340,0,9,83,6,180,937,0
870,0,35,0,0,0,2,0,0,6,1.0,0,436,1,7,27,1,6,35,1,0,576,1
871,1,42,0,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,0,1150,0
872,1,38,0,0,0,7,0,0,15,1.0,0,138,1,8,89,0,9,83,5,0,770,1
