age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
27,1,6,3,0,218.0,23.0,0,4,0
10,1,2,0,3,0.0,5.0,0,3,0
6,0,2,1,5,1.0,1.0,0,2,0
43,1,1,1,2,0.0,34.0,0,1,0
33,0,1,0,2,0.0,1.0,1,1,1
33,1,2,0,2,0.0,1.0,0,2,0
2,1,4,0,2,0.0,1.0,0,7,0
18,1,1,1,5,1.0,1.0,0,1,1
18,1,1,1,5,1.0,1.0,0,1,1
18,1,1,1,5,1.0,1.0,0,1,1
30,1,1,0,0,1.0,1.0,0,1,0
19,1,3,4,2,1.0,0.0,0,4,1
19,1,3,4,2,1.0,0.0,0,4,1
19,1,3,4,2,1.0,0.0,0,4,1
12,0,7,2,0,2.0,1.0,0,4,0
23,0,6,5,0,0.0,1.0,0,3,0
9,1,10,11,0,223.0,1.0,0,9,1
19,1,1,0,0,1.0,1.0,1,1,1
15,1,4,4,5,2.0,1.0,0,2,1
36,1,9,11,0,129.0,1.0,0,9,0
5,1,9,2,0,71.0,1.0,0,5,0
4,1,6,0,0,1.0,1.0,0,5,0
50,1,1,0,2,0.0,1.0,0,2,-1
50,1,1,0,2,0.0,1.0,0,2,-1
8,0,4,2,0,226.0,227.0,0,6,1
5,0,6,3,0,1.0,1.0,0,6,0
5,0,6,3,0,1.0,1.0,0,6,0
14,0,3,0,0,0.0,1.0,0,1,-1
23,1,1,0,0,0.0,0.0,0,1,0
34,1,1,0,2,0.0,1.0,0,1,0
5,1,10,0,0,0.0,1.0,0,6,-1
25,1,4,13,2,51.0,1.0,0,1,1
25,1,4,13,2,51.0,1.0,0,1,1
34,1,4,0,0,13.0,1.0,0,3,0
10,1,1,1,2,3.0,3.0,0,2,0
12,1,9,11,0,1.0,1.0,1,4,1
12,1,9,11,0,1.0,1.0,1,4,1
10,1,5,1,2,6.0,0.0,0,3,0
29,1,2,1,2,37.0,38.0,0,3,0
16,0,2,0,0,0.0,1.0,0,1,0
4,1,4,0,0,0.0,1.0,0,6,0
12,1,2,4,0,1.0,0.0,0,2,0
7,1,4,4,3,1.0,0.0,0,4,0
13,1,8,0,2,30.0,1.0,0,5,1
13,1,8,0,2,30.0,1.0,0,5,1
19,1,2,0,2,35.0,1.0,0,1,1
19,1,2,0,2,35.0,1.0,0,1,1
19,1,2,0,2,35.0,1.0,0,1,1
14,1,9,14,0,1.0,1.0,0,8,0
8,1,8,4,0,75.0,1562.0,0,6,0
8,1,8,4,0,75.0,1562.0,0,6,0
8,1,8,4,0,75.0,1562.0,0,6,0
35,1,1,1,2,1.0,1.0,0,1,0
10,1,8,25,0,25.0,70.0,0,9,1
10,1,8,25,0,25.0,70.0,0,9,1
10,1,8,25,0,25.0,70.0,0,9,1
10,1,8,25,0,25.0,70.0,0,9,1
26,1,5,8,2,4.0,1.0,0,3,1
26,1,5,8,2,4.0,1.0,0,3,1
26,1,5,8,2,4.0,1.0,0,3,1
26,1,5,8,2,4.0,1.0,0,3,1
7,1,3,0,0,0.0,1.0,0,4,0
12,0,1,0,5,0.0,1.0,0,1,0
4,1,8,1,2,5.0,0.0,0,7,1
4,1,8,1,2,5.0,0.0,0,7,1
12,0,8,2,0,111.0,153.0,0,8,0
2,0,5,0,0,1.0,1.0,0,6,0
19,0,1,0,5,1.0,2.0,0,1,0
15,0,2,0,2,1.0,1.0,0,1,0
29,0,5,2,2,3.0,1.0,0,1,0
22,0,2,3,5,1.0,1.0,0,1,0
6,1,2,0,5,1.0,1.0,0,3,0
18,1,7,8,2,22.0,0.0,1,9,1
12,1,2,4,2,62.0,140.0,0,2,0
4,1,9,3,0,0.0,208.0,1,9,1
4,1,9,3,0,0.0,208.0,1,9,1
6,0,7,1,2,29.0,32.0,1,5,1
9,1,2,3,0,6.0,46.0,0,3,1
9,1,2,3,0,6.0,46.0,0,3,1
13,0,2,0,3,0.0,1.0,0,2,0
29,1,1,0,0,1.0,1.0,0,2,0
5,1,6,1,3,1.0,1.0,0,4,1
5,1,6,1,3,1.0,1.0,0,4,1
5,0,5,5,2,0.0,1.0,0,7,1
5,0,5,5,2,0.0,1.0,0,7,1
6,1,8,0,3,0.0,3.0,0,7,0
11,1,3,1,0,0.0,1.0,0,3,0
2,1,8,1,0,1.0,1.0,1,7,1
12,1,6,2,0,1.0,1.0,0,5,1
12,1,6,2,0,1.0,1.0,0,5,1
12,1,6,2,0,1.0,1.0,0,5,1
21,1,2,1,2,0.0,1.0,0,1,0
20,1,4,1,0,0.0,729.0,0,2,0
21,1,1,0,5,0.0,1.0,0,1,0
21,1,1,0,5,0.0,1.0,0,1,0
9,1,4,4,0,0.0,1.0,0,4,0
9,1,4,4,0,0.0,1.0,0,4,0
0,1,10,2,0,0.0,5.0,0,10,0
0,1,10,2,0,0.0,5.0,0,10,0
0,1,10,2,0,0.0,5.0,0,10,0
13,1,4,2,2,10.0,1016.0,0,3,1
13,1,4,2,2,10.0,1016.0,0,3,1
19,0,1,2,0,0.0,0.0,0,1,0
19,0,1,2,0,0.0,0.0,0,1,0
13,1,2,0,2,0.0,1.0,0,3,0
9,1,8,2,0,1.0,1.0,0,5,0
2,1,8,0,0,2.0,1.0,0,6,0
28,1,8,5,0,323.0,1422.0,0,6,0
4,1,7,0,3,2.0,0.0,0,6,0
4,1,7,0,3,2.0,0.0,0,6,0
34,0,1,0,0,0.0,1.0,0,1,0
5,0,4,0,0,3.0,1.0,0,4,1
2,1,7,1,0,22.0,0.0,0,10,0
2,1,7,1,0,22.0,0.0,0,10,0
30,0,2,0,0,1.0,1.0,0,3,0
48,1,6,8,0,0.0,562.0,0,1,1
7,1,5,0,2,0.0,1.0,0,4,0
7,1,5,0,2,0.0,1.0,0,4,0
9,1,6,0,2,1.0,1.0,1,7,1
12,1,7,11,0,1.0,0.0,0,6,1
12,1,7,11,0,1.0,0.0,0,6,1
4,1,10,3,0,1.0,1.0,0,7,1
4,1,10,3,0,1.0,1.0,0,7,1
4,1,10,3,0,1.0,1.0,0,7,1
4,1,10,3,0,1.0,1.0,0,7,1
4,1,10,3,0,1.0,1.0,0,7,1
4,1,10,3,0,1.0,1.0,0,7,1
4,1,10,3,0,1.0,1.0,0,7,1
4,0,3,1,2,0.0,1.0,0,4,0
17,1,10,2,0,0.0,1.0,0,8,0
14,1,4,2,2,40.0,232.0,0,4,0
23,0,3,2,0,0.0,1.0,0,1,0
17,1,8,9,2,43.0,0.0,0,8,0
25,1,1,0,0,5.0,0.0,0,1,0
7,0,2,0,5,0.0,1.0,0,3,0
26,1,7,24,0,117.0,31.0,0,3,0
26,1,7,24,0,117.0,31.0,0,3,0
34,1,6,3,0,24.0,1.0,0,2,1
34,1,6,3,0,24.0,1.0,0,2,1
25,1,1,0,0,41.0,1.0,0,1,0
19,1,1,0,0,1.0,0.0,0,1,0
6,0,3,0,2,0.0,1.0,0,3,-1
29,1,1,1,5,3.0,1.0,0,1,0
27,0,1,3,2,7.0,1.0,0,1,0
5,1,4,2,0,1.0,1.0,0,4,0
19,1,1,3,2,2.0,4.0,0,1,0
10,1,4,3,0,2.0,100.0,1,3,1
52,1,1,1,2,12.0,13.0,0,1,0
36,1,2,6,2,0.0,322.0,0,1,1
36,1,2,6,2,0.0,322.0,0,1,1
40,1,7,9,2,1.0,1.0,0,2,0
28,1,4,3,2,14.0,1.0,0,2,0
3,1,9,0,0,1.0,1.0,0,7,1
3,1,9,0,0,1.0,1.0,0,7,1
8,1,8,1,0,1.0,1.0,1,6,1
20,1,1,3,3,1.0,82.0,0,1,1
20,1,1,3,3,1.0,82.0,0,1,1
16,1,4,5,2,1.0,1.0,0,4,0
16,0,8,0,2,3.0,1.0,0,4,0
16,0,8,0,2,3.0,1.0,0,4,0
1,1,5,1,0,48.0,48.0,0,7,1
1,1,5,1,0,48.0,48.0,0,7,1
16,1,4,5,0,0.0,1.0,0,4,0
14,0,4,3,0,3.0,26.0,0,3,0
5,1,5,0,2,0.0,1.0,0,5,1
16,1,4,5,0,2.0,1.0,0,2,1
16,1,4,5,0,2.0,1.0,0,2,1
16,1,4,5,0,2.0,1.0,0,2,1
16,1,4,5,0,2.0,1.0,0,2,1
16,1,4,5,0,2.0,1.0,0,2,1
12,1,1,2,0,83.0,83.0,0,2,0
21,1,3,6,0,2.0,1.0,0,1,1
21,1,3,6,0,2.0,1.0,0,1,1
21,1,3,6,0,2.0,1.0,0,1,1
21,1,3,6,0,2.0,1.0,0,1,1
21,1,3,6,0,2.0,1.0,0,1,1
6,1,3,0,5,1.0,1.0,0,5,0
15,1,3,1,2,0.0,93.0,1,2,1
15,1,2,0,2,1.0,1.0,0,1,0
22,1,4,6,2,9.0,2417.0,0,2,0
40,1,3,2,2,1.0,1.0,0,1,0
3,0,6,0,0,0.0,0.0,0,7,0
26,1,2,2,1,358.0,372.0,0,1,0
38,1,8,13,0,477.0,1.0,0,3,0
9,1,5,1,2,8.0,0.0,0,3,0
3,1,5,1,0,36.0,36.0,0,7,1
3,1,5,1,0,36.0,36.0,0,7,1
5,1,8,4,0,11.0,11.0,0,5,1
5,1,8,4,0,11.0,11.0,0,5,1
5,1,8,4,0,11.0,11.0,0,5,1
5,1,8,4,0,11.0,11.0,0,5,1
44,1,1,0,2,1.0,0.0,0,1,0
44,1,1,0,2,1.0,0.0,0,1,0
44,1,1,0,2,1.0,0.0,0,1,0
44,1,1,0,2,0.0,1.0,0,1,-1
9,1,8,4,0,0.0,707.0,0,10,1
9,1,8,4,0,0.0,707.0,0,10,1
9,1,8,4,0,0.0,707.0,0,10,1
9,1,8,4,0,0.0,707.0,0,10,1
39,1,1,6,5,2.0,1.0,0,1,0
19,1,3,5,2,10.0,1.0,0,1,0
25,1,2,2,5,7.0,1.0,0,1,1
4,1,3,0,2,0.0,1.0,0,4,-1
14,0,1,5,0,1.0,2.0,0,1,0
15,0,3,2,0,2.0,1.0,0,2,0
15,0,3,2,0,2.0,1.0,0,2,0
5,1,3,0,3,45.0,1.0,0,5,0
5,1,3,0,3,45.0,1.0,0,5,0
9,1,1,0,0,0.0,1.0,0,2,0
26,1,1,0,2,1.0,1.0,0,1,1
26,1,1,0,2,1.0,1.0,0,1,1
10,1,3,3,2,0.0,1.0,0,3,1
10,1,3,3,2,0.0,1.0,0,3,1
24,0,2,0,2,1.0,3.0,0,1,0
24,0,2,0,2,1.0,3.0,0,1,0
30,1,5,5,0,139.0,1.0,0,3,0
30,1,5,5,0,139.0,1.0,0,3,0
6,1,10,9,5,4.0,1.0,1,10,1
9,1,2,0,0,17.0,0.0,0,3,0
2,1,10,0,0,0.0,1.0,0,9,1
2,1,10,0,0,0.0,1.0,0,9,1
2,1,10,0,0,0.0,1.0,0,9,1
21,1,9,0,0,0.0,1.0,0,2,-1
6,1,8,1,0,2.0,1.0,0,8,0
6,1,8,1,0,2.0,1.0,0,8,0
6,1,8,1,0,2.0,1.0,0,8,0
13,1,10,6,2,163.0,1.0,0,9,0
4,1,5,2,0,0.0,1.0,0,7,0
4,1,5,2,0,0.0,1.0,0,7,0
33,0,1,0,2,1.0,1.0,0,1,0
38,1,1,0,2,1.0,1.0,0,1,0
2,1,6,0,2,0.0,1.0,0,5,0
36,1,3,1,0,5.0,256.0,0,2,0
36,1,3,1,0,5.0,256.0,0,2,0
11,1,9,7,0,1.0,1.0,0,6,0
24,1,4,0,2,1.0,1.0,0,1,0
2,1,9,0,0,209.0,1.0,0,8,1
2,1,9,0,0,209.0,1.0,0,8,1
2,1,9,0,0,209.0,1.0,0,8,1
2,1,9,0,0,209.0,1.0,0,8,1
35,1,1,6,2,174.0,176.0,0,1,0
30,1,8,8,0,33.0,1072.0,0,1,0
30,1,8,8,0,33.0,1072.0,0,1,0
6,1,2,0,5,1.0,1.0,0,3,0
9,1,5,8,2,68.0,1.0,0,3,0
9,1,5,8,2,68.0,1.0,0,3,0
6,1,9,2,0,19.0,1.0,1,9,1
6,1,9,2,0,19.0,1.0,1,9,1
6,1,9,2,0,19.0,1.0,1,9,1
6,1,9,2,0,19.0,1.0,1,9,1
4,0,3,0,0,0.0,1.0,0,4,0
35,1,6,36,2,32.0,7.0,0,9,1
35,1,6,36,2,32.0,7.0,0,9,1
35,1,6,36,2,32.0,7.0,0,9,1
35,1,6,36,2,32.0,7.0,0,9,1
35,1,6,36,2,32.0,7.0,0,9,1
18,1,1,0,2,0.0,0.0,0,1,0
10,1,3,2,2,1.0,1.0,1,4,1
16,1,1,0,3,0.0,1.0,0,1,-1
28,1,1,1,3,1.0,28.0,0,1,0
3,1,4,0,5,1.0,0.0,0,5,0
27,1,1,1,0,0.0,1.0,0,1,0
3,1,5,3,3,22.0,22.0,0,6,1
3,1,5,3,3,22.0,22.0,0,6,1
18,0,7,0,0,12.0,1.0,0,5,0
7,0,4,2,2,1.0,2.0,0,4,1
7,0,4,2,2,1.0,2.0,0,4,1
7,0,4,2,2,1.0,2.0,0,4,1
7,0,4,2,2,1.0,2.0,0,4,1
5,0,3,1,3,0.0,1.0,0,4,1
5,0,3,1,3,0.0,1.0,0,4,1
36,1,1,2,3,33.0,1.0,0,1,0
10,1,5,1,2,1.0,4.0,0,3,0
10,1,5,1,2,1.0,4.0,0,3,0
3,0,8,0,0,1.0,1.0,0,7,1
3,0,8,0,0,1.0,1.0,0,7,1
3,0,8,0,0,1.0,1.0,0,7,1
3,0,8,0,0,1.0,1.0,0,7,1
3,0,8,0,0,1.0,1.0,0,7,1
18,1,3,0,2,0.0,1.0,0,3,0
6,1,3,0,0,0.0,1.0,0,4,0
10,1,6,3,0,32.0,862.0,0,4,1
10,1,6,3,0,32.0,862.0,0,4,1
12,1,2,1,5,0.0,1.0,0,2,1
11,1,1,0,0,1.0,1.0,0,2,0
4,1,8,2,0,48.0,1.0,0,9,0
13,1,9,8,0,0.0,770.0,0,5,0
13,1,9,8,0,0.0,770.0,0,5,0
20,1,9,2,0,0.0,1127.0,0,5,0
20,1,9,2,0,0.0,1127.0,0,5,0
12,0,6,0,2,3.0,1.0,0,2,0
33,1,1,1,3,1.0,2.0,0,1,0
15,1,1,3,5,3.0,94.0,0,1,0
7,0,6,2,0,1.0,86.0,0,5,0
7,0,6,2,0,1.0,86.0,0,5,0
12,1,1,0,3,0.0,1.0,0,2,-1
4,1,10,0,0,0.0,1.0,0,8,-1
4,1,10,0,0,0.0,1.0,0,8,-1
4,1,10,0,0,0.0,1.0,0,8,-1
4,1,10,0,0,0.0,1.0,0,8,-1
4,1,10,0,0,0.0,1.0,0,8,-1
19,1,2,4,0,1.0,1.0,0,2,0
14,1,9,12,0,1.0,1.0,1,7,1
14,1,9,12,0,1.0,1.0,1,7,1
5,1,6,1,0,1.0,1.0,0,5,0
29,1,3,3,0,0.0,0.0,0,2,0
29,1,3,3,0,0.0,0.0,0,2,0
25,0,9,0,0,0.0,1.0,0,5,-1
23,0,6,6,0,0.0,1186.0,0,3,0
14,0,3,1,3,2.0,80.0,0,3,1
19,1,1,0,2,19.0,0.0,0,1,0
19,1,1,0,2,19.0,0.0,0,1,0
19,1,1,0,2,19.0,0.0,0,1,0
1,1,10,2,0,1.0,1.0,0,9,1
1,1,10,2,0,1.0,1.0,0,9,1
1,1,10,2,0,1.0,1.0,0,9,1
9,1,8,0,3,2.0,1.0,0,6,0
21,1,1,0,5,0.0,1.0,0,1,0
3,0,6,0,2,0.0,0.0,0,8,0
51,1,1,0,2,0.0,1.0,0,1,0
18,1,3,3,2,6.0,106.0,0,3,0
18,1,3,3,2,6.0,106.0,0,3,0
18,1,3,3,2,6.0,106.0,0,3,0
42,0,-1,0,2,0.0,1.0,0,-1,-1
3,1,6,2,2,2.0,1.0,0,6,0
3,1,6,2,2,2.0,1.0,0,6,0
8,1,10,6,0,3.0,0.0,0,10,1
8,1,10,6,0,3.0,0.0,0,10,1
8,1,10,6,0,3.0,0.0,0,10,1
8,1,10,6,0,3.0,0.0,0,10,1
8,1,10,6,0,3.0,0.0,0,10,1
8,1,10,6,0,3.0,0.0,0,10,1
8,1,10,6,0,3.0,0.0,0,10,1
4,1,4,0,2,0.0,3.0,0,5,0
5,0,5,0,0,0.0,1.0,0,5,1
5,0,5,0,0,0.0,1.0,0,5,1
2,1,7,1,0,24.0,48.0,0,10,0
2,1,7,1,0,24.0,48.0,0,10,0
2,1,7,1,0,24.0,48.0,0,10,0
10,1,2,0,2,0.0,2.0,0,2,0
27,1,5,0,2,1.0,2.0,0,1,0
31,1,5,3,0,3.0,1.0,0,4,0
31,1,5,3,0,3.0,1.0,0,4,0
31,1,5,3,0,3.0,1.0,0,4,0
11,1,4,2,0,50.0,1.0,0,3,1
11,1,4,2,0,50.0,1.0,0,3,1
6,1,6,0,2,0.0,1.0,0,8,-1
42,0,1,0,2,0.0,1.0,0,1,0
8,0,10,0,0,0.0,1.0,0,10,0
8,0,10,0,0,0.0,1.0,0,10,0
5,1,10,3,0,0.0,1.0,0,10,1
5,1,10,3,0,0.0,1.0,0,10,1
16,1,5,2,3,207.0,271.0,1,2,1
12,1,1,0,2,2.0,2.0,0,2,0
2,0,4,1,5,2.0,21.0,0,7,0
2,0,4,1,5,2.0,21.0,0,7,0
18,1,3,1,3,95.0,1.0,0,2,0
18,1,3,1,3,95.0,1.0,0,2,0
12,1,4,0,2,1.0,1.0,0,3,0
3,1,3,1,0,1.0,2.0,0,6,1
16,1,8,11,0,3.0,1.0,0,4,0
7,1,7,1,3,2.0,1.0,0,3,0
7,1,7,7,0,1.0,0.0,0,6,0
7,1,7,7,0,1.0,0.0,0,6,0
4,1,6,2,2,0.0,1.0,0,5,1
4,1,6,2,2,0.0,1.0,0,5,1
4,1,6,2,2,0.0,1.0,0,5,1
39,1,8,18,0,0.0,1834.0,0,7,0
11,1,8,2,2,1.0,1.0,0,5,0
18,1,1,1,0,6.0,32.0,0,1,0
11,1,2,7,0,0.0,24.0,0,4,0
3,1,9,4,0,219.0,0.0,0,6,1
3,1,9,4,0,219.0,0.0,0,6,1
3,1,9,4,0,219.0,0.0,0,6,1
3,1,5,0,0,12.0,1.0,0,6,1
3,1,5,0,0,12.0,1.0,0,6,1
19,1,8,1,0,0.0,5935.0,0,5,0
15,1,1,3,2,0.0,1.0,0,1,0
15,1,1,3,2,0.0,1.0,0,1,0
15,1,1,3,2,0.0,1.0,0,1,0
15,1,1,3,2,0.0,1.0,0,1,0
16,1,1,1,2,0.0,0.0,0,1,0
9,1,2,0,2,0.0,1.0,0,2,0
32,0,1,1,2,0.0,1.0,0,1,1
32,0,1,1,2,0.0,1.0,0,1,1
8,1,3,1,0,1.0,1.0,0,3,0
22,1,7,0,2,8.0,1.0,0,9,1
22,1,7,0,2,8.0,1.0,0,9,1
7,1,8,7,0,127.0,1.0,0,7,1
7,1,8,7,0,127.0,1.0,0,7,1
35,0,1,1,2,0.0,1.0,0,1,0
8,1,2,0,0,0.0,1.0,0,3,-1
6,0,4,0,0,1.0,1.0,0,4,0
29,1,1,0,2,0.0,1.0,0,1,-1
21,1,4,2,2,1.0,0.0,0,4,0
24,1,1,1,0,4.0,13.0,0,1,0
10,1,3,1,0,1.0,1.0,0,3,0
6,1,4,1,2,36.0,37.0,0,4,0
5,0,4,0,3,0.0,1.0,0,4,0
8,1,8,6,0,1.0,1.0,0,3,1
8,1,8,6,0,1.0,1.0,0,3,1
8,1,8,6,0,1.0,1.0,0,3,1
24,1,5,3,0,87.0,1.0,0,3,0
24,1,5,3,0,87.0,1.0,0,3,0
4,1,2,1,2,0.0,22.0,0,4,0
4,1,9,4,0,260.0,1.0,1,9,1
3,1,7,3,2,5.0,8.0,0,8,0
19,1,9,23,0,17.0,1.0,0,4,1
19,1,9,23,0,17.0,1.0,0,4,1
19,1,9,23,0,17.0,1.0,0,4,1
19,1,9,23,0,17.0,1.0,0,4,1
19,1,9,23,0,17.0,1.0,0,4,1
26,1,2,0,2,3.0,0.0,0,2,0
46,1,9,13,2,106.0,499.0,0,2,0
17,1,5,2,0,5.0,1.0,0,5,0
18,1,7,8,0,484.0,0.0,0,4,0
35,1,1,2,0,0.0,1.0,0,1,0
42,1,1,1,0,0.0,1183.0,0,1,0
11,1,4,7,0,1.0,1.0,0,3,1
11,1,4,7,0,1.0,1.0,0,3,1
26,0,4,2,0,0.0,1032.0,0,1,0
30,1,8,23,2,360.0,1.0,1,5,1
5,1,2,0,0,1.0,1.0,0,4,0
30,1,4,8,3,175.0,1.0,0,1,0
5,1,6,0,2,0.0,1.0,0,5,-1
34,0,1,0,2,0.0,1.0,0,1,0
26,1,2,7,0,0.0,1.0,0,3,0
10,1,5,1,1,76.0,1.0,0,2,0
9,1,8,12,0,31.0,1.0,0,5,1
9,1,8,12,0,31.0,1.0,0,5,1
10,1,9,5,0,51.0,0.0,0,6,1
10,1,9,5,0,51.0,0.0,0,6,1
15,1,3,3,2,0.0,1.0,0,1,0
10,0,2,0,3,2.0,1.0,0,2,0
29,1,10,5,2,291.0,312.0,0,6,1
29,1,10,5,2,291.0,312.0,0,6,1
18,1,7,14,0,0.0,1.0,0,3,1
18,1,7,14,0,0.0,1.0,0,3,1
18,1,7,14,0,0.0,1.0,0,3,1
11,1,5,2,0,1.0,1.0,0,5,0
4,1,9,0,0,21.0,0.0,0,7,1
4,1,9,0,0,21.0,0.0,0,7,1
4,1,9,0,0,21.0,0.0,0,7,1
4,1,9,0,0,21.0,0.0,0,7,1
8,1,7,6,0,0.0,35.0,0,7,0
8,1,7,6,0,0.0,35.0,0,7,0
8,1,7,6,0,0.0,35.0,0,7,0
22,1,1,0,2,0.0,0.0,0,1,0
47,1,1,0,2,2.0,0.0,0,1,0
7,1,2,0,2,0.0,1.0,0,3,0
50,1,1,2,2,0.0,150.0,0,1,0
14,0,4,1,2,2.0,1.0,0,4,0
38,1,3,5,0,12.0,1.0,0,3,0
38,1,3,5,0,12.0,1.0,0,3,0
9,1,8,9,0,52.0,1.0,1,8,1
9,1,8,9,0,52.0,1.0,1,8,1
9,1,8,9,0,52.0,1.0,1,8,1
34,1,1,4,2,7.0,1.0,0,1,1
34,1,1,4,2,7.0,1.0,0,1,1
34,1,1,4,2,7.0,1.0,0,1,1
13,0,2,0,0,2.0,1.0,0,2,0
26,1,1,0,0,0.0,1.0,0,1,-1
14,1,2,3,0,1.0,1.0,0,2,0
14,1,2,3,0,1.0,1.0,0,2,0
14,1,2,3,0,1.0,1.0,0,2,0
42,1,1,4,5,1.0,1.0,0,1,0
42,1,1,4,5,1.0,1.0,0,1,0
17,1,6,29,0,0.0,74.0,0,2,0
13,1,8,4,0,170.0,1.0,0,8,0
13,1,8,4,0,170.0,1.0,0,8,0
33,1,3,3,2,0.0,341.0,0,2,0
5,1,3,1,3,5.0,5.0,0,4,0
21,0,6,0,2,0.0,2.0,0,2,0
38,1,1,0,2,0.0,1.0,0,1,0
4,0,7,0,0,0.0,1.0,0,8,0
9,0,2,1,0,0.0,31.0,0,2,1
29,0,1,1,2,1.0,1.0,0,1,0
35,1,6,11,0,110.0,1.0,0,3,0
7,1,2,0,2,0.0,0.0,0,3,1
7,1,2,0,2,0.0,0.0,0,3,1
3,1,3,0,3,0.0,0.0,0,6,0
4,1,3,0,2,1.0,1.0,0,5,0
25,0,1,0,3,0.0,3.0,0,1,0
41,0,1,0,2,0.0,2.0,0,1,0
40,0,1,2,2,1.0,23.0,0,1,0
40,0,1,2,2,1.0,23.0,0,1,0
35,1,1,4,0,1.0,25.0,0,1,0
35,1,1,4,0,1.0,25.0,0,1,0
13,1,3,7,0,1.0,1.0,0,2,1
13,1,3,7,0,1.0,1.0,0,2,1
13,1,3,7,0,1.0,1.0,0,2,1
4,1,5,2,0,171.0,1.0,0,6,0
4,1,5,1,2,0.0,1.0,0,5,1
4,1,5,1,2,0.0,1.0,0,5,1
4,1,5,1,2,0.0,1.0,0,5,1
4,1,5,1,2,0.0,1.0,0,5,1
10,1,6,8,0,3.0,1.0,0,6,1
10,1,6,8,0,3.0,1.0,0,6,1
10,1,6,8,0,3.0,1.0,0,6,1
10,1,6,8,0,3.0,1.0,0,6,1
24,1,1,1,5,2.0,1.0,0,1,0
2,1,7,0,0,0.0,0.0,0,8,1
2,1,7,0,0,0.0,0.0,0,8,1
2,1,7,0,0,0.0,0.0,0,8,1
2,1,7,0,0,0.0,0.0,0,8,1
11,1,6,0,2,5.0,0.0,1,4,1
23,0,1,0,2,1.0,2.0,0,1,0
11,1,10,8,0,87.0,614.0,0,9,0
11,1,10,8,0,87.0,614.0,0,9,0
40,1,7,21,0,59.0,2.0,0,4,1
40,1,7,21,0,59.0,2.0,0,4,1
40,1,7,21,0,59.0,2.0,0,4,1
40,1,7,21,0,59.0,2.0,0,4,1
4,1,7,3,0,106.0,1.0,0,6,0
4,1,7,3,0,106.0,1.0,0,6,0
30,1,1,1,3,0.0,0.0,0,1,1
19,1,4,0,2,0.0,0.0,0,3,0
39,1,5,1,0,25.0,1.0,0,6,1
39,1,5,1,0,25.0,1.0,0,6,1
9,1,1,3,2,1.0,22.0,0,1,0
31,0,2,0,5,0.0,1.0,0,1,-1
8,1,4,3,0,33.0,0.0,0,3,0
8,1,4,3,0,33.0,0.0,0,3,0
11,1,5,0,2,0.0,1.0,0,3,-1
6,1,8,3,2,0.0,0.0,0,5,1
6,1,8,3,2,0.0,0.0,0,5,1
6,1,8,3,2,0.0,0.0,0,5,1
6,1,8,3,2,0.0,0.0,0,5,1
6,1,8,3,2,0.0,0.0,0,5,1
6,1,8,3,2,0.0,0.0,0,5,1
6,1,8,3,2,0.0,0.0,0,5,1
15,1,1,0,2,1.0,1.0,0,2,0
10,1,2,1,2,2.0,1.0,0,3,0
11,1,6,2,0,0.0,1.0,0,3,0
6,0,10,3,0,1.0,1.0,0,9,1
6,0,10,3,0,1.0,1.0,0,9,1
6,1,1,0,2,1.0,1.0,0,2,0
1,1,10,1,2,32.0,1.0,0,8,1
1,1,10,1,2,32.0,1.0,0,8,1
1,1,10,1,2,32.0,1.0,0,8,1
1,1,10,1,2,32.0,1.0,0,8,1
1,1,10,1,2,32.0,1.0,0,8,1
18,1,1,2,2,0.0,1.0,0,1,0
15,1,1,0,5,1.0,1.0,0,1,0
6,0,5,0,2,0.0,1.0,0,5,0
14,1,1,0,2,0.0,1.0,0,1,0
16,1,1,0,2,0.0,0.0,0,1,0
13,1,1,1,0,1.0,0.0,0,1,0
18,1,1,0,2,0.0,1.0,0,1,-1
6,1,4,4,0,1.0,1.0,0,5,0
7,1,5,2,3,0.0,1.0,1,3,1
2,1,10,1,0,1.0,1.0,0,8,1
2,1,10,1,0,1.0,1.0,0,8,1
2,1,10,1,0,1.0,1.0,0,8,1
40,1,1,0,2,0.0,1.0,0,1,-1
17,1,10,0,0,0.0,1.0,0,10,-1
4,1,3,1,0,1.0,1.0,0,5,0
10,1,5,2,3,1.0,263.0,1,3,1
6,1,2,1,0,1.0,1.0,1,4,1
43,1,1,4,2,1.0,1.0,0,1,0
16,1,6,9,2,189.0,1.0,0,4,0
9,0,4,1,2,14.0,14.0,0,2,0
9,0,4,1,2,14.0,14.0,0,2,0
9,0,4,1,2,14.0,14.0,0,2,0
32,0,2,3,0,1.0,1.0,0,1,0
12,1,1,1,0,4.0,1.0,0,2,0
20,1,3,5,0,1.0,1.0,0,2,0
6,1,1,0,2,0.0,1.0,0,2,0
9,1,8,2,0,1.0,1.0,0,5,0
16,1,1,0,2,0.0,1.0,0,1,0
27,1,2,16,0,64.0,77.0,0,1,0
28,0,10,2,0,9.0,1.0,0,8,1
28,0,10,2,0,9.0,1.0,0,8,1
28,0,10,2,0,9.0,1.0,0,8,1
23,1,1,0,2,3.0,1.0,0,1,1
2,1,8,0,5,22.0,1.0,1,6,1
9,1,8,13,0,1.0,1.0,1,9,1
33,0,8,16,0,66.0,122.0,0,1,0
3,1,4,0,0,0.0,1.0,0,6,-1
