age,education.num,marital.status,sex,hours.per.week,income
32,8,0,0,39,0
39,13,0,0,39,0
30,10,0,1,39,0
17,8,0,1,44,0
15,8,0,1,44,0
11,9,0,0,59,0
21,13,0,1,54,0
17,8,0,0,44,0
19,11,0,0,44,0
13,8,0,1,68,0
9,13,0,1,39,0
23,13,0,1,39,0
39,15,0,1,37,0
27,13,0,1,39,0
16,10,0,0,54,0
36,13,0,1,34,0
44,8,0,1,49,0
48,14,0,0,39,0
64,12,0,1,2,0
51,3,0,1,39,0
51,8,0,0,19,0
22,4,1,0,39,0
44,3,1,0,39,0
44,3,1,0,39,0
29,3,1,0,39,0
39,7,1,0,39,0
13,6,1,0,39,0
18,8,1,0,39,0
17,9,1,0,37,0
10,9,1,0,39,0
48,13,1,0,3,0
57,9,1,0,34,0
9,2,1,0,49,0
45,14,1,0,68,0
28,8,1,0,44,0
11,8,1,0,39,0
20,8,1,0,39,0
11,8,1,0,59,0
29,9,1,0,39,0
22,8,1,0,39,0
17,9,1,1,11,0
20,8,1,0,39,0
24,10,1,1,4,0
22,10,1,0,47,0
34,11,1,1,29,0
25,9,1,0,39,0
23,8,1,1,44,0
6,9,0,1,24,0
26,9,0,1,69,0
38,8,0,1,39,0
39,8,0,1,39,0
27,12,0,1,19,0
13,9,0,0,39,0
19,9,0,1,39,0
45,9,0,1,32,0
16,8,0,1,39,0
2,9,0,1,9,0
9,9,0,0,39,0
2,3,0,0,31,0
2,9,0,0,23,0
8,8,0,0,39,0
9,8,0,1,14,0
5,8,0,0,29,0
2,9,1,1,39,0
15,8,0,1,19,0
1,9,0,1,19,0
5,9,0,0,9,0
4,9,0,0,15,0
3,9,0,1,39,0
1,6,0,0,47,0
8,5,0,0,39,0
4,10,0,1,29,0
4,9,0,0,9,0
0,6,0,1,11,0
40,3,0,1,2,0
6,12,0,0,11,0
13,8,0,1,29,0
1,6,0,0,39,0
1,9,0,1,23,0
0,5,0,1,17,0
22,3,0,0,34,0
1,6,0,0,22,0
2,8,0,1,29,0
1,9,0,1,39,0
0,5,0,1,39,0
4,9,0,1,11,0
1,9,0,1,34,0
2,7,0,0,19,0
1,6,0,1,19,0
1,9,0,0,14,0
2,9,0,1,39,0
0,6,0,1,39,0
0,5,0,1,11,0
1,8,0,1,19,0
2,5,0,0,44,0
3,9,0,0,14,0
40,1,0,1,44,0
0,5,0,1,9,0
4,9,0,1,21,0
1,8,0,1,37,0
3,7,0,0,39,0
29,12,0,1,7,0
1,8,0,1,19,0
6,8,0,1,19,0
10,8,0,1,25,0
31,5,0,1,31,0
29,3,1,1,23,0
14,8,0,1,29,0
8,11,0,1,24,0
9,8,0,1,39,0
18,8,0,1,39,0
10,12,0,1,39,0
12,9,0,0,39,0
22,8,0,0,39,0
25,12,0,0,39,0
3,8,0,0,39,0
15,9,0,1,53,0
33,8,0,0,39,0
38,12,0,1,37,0
12,10,0,1,63,0
24,3,0,0,39,0
8,12,0,0,59,0
29,12,0,0,39,0
12,12,0,1,39,0
6,8,0,0,47,0
8,12,0,0,34,0
25,9,0,0,39,0
24,8,0,0,39,0
15,12,0,1,39,0
8,9,0,0,39,0
24,12,0,0,39,0
7,8,0,0,39,0
27,9,0,1,39,0
12,12,0,0,49,0
34,8,0,1,39,0
22,5,0,0,39,0
11,9,0,0,39,0
31,9,0,1,37,0
17,12,0,0,49,0
28,8,0,1,39,0
30,8,0,0,39,0
33,13,0,1,44,0
15,13,0,1,39,0
29,8,0,1,42,0
15,12,0,1,41,0
17,8,0,1,39,0
15,8,0,0,61,0
18,12,0,0,39,0
12,8,0,0,44,0
29,8,0,0,47,0
13,14,0,0,76,0
17,9,1,0,39,0
18,9,1,0,39,0
14,9,1,0,44,0
4,10,1,1,39,0
23,9,1,0,39,0
31,8,1,0,39,0
24,2,1,0,39,0
16,12,1,0,41,0
14,9,1,0,39,0
37,9,1,0,47,0
34,8,1,0,39,0
8,8,1,0,39,0
26,7,1,0,39,0
9,8,1,1,19,0
10,9,1,1,39,0
7,8,1,0,49,0
33,3,1,0,64,0
38,12,1,0,34,0
25,8,1,0,41,0
42,9,1,0,59,0
13,8,1,1,34,0
3,6,1,0,39,0
6,8,1,0,29,0
17,8,1,0,39,0
14,8,1,0,39,0
10,8,1,0,68,0
28,10,0,1,39,1
26,12,0,0,44,1
23,9,0,0,68,1
36,13,0,1,53,1
34,15,0,1,68,1
23,12,0,0,59,1
29,15,0,1,49,1
34,12,0,1,42,1
25,12,0,1,37,1
29,14,0,1,54,1
11,12,0,1,49,1
17,14,0,0,39,1
22,9,0,0,11,1
13,12,0,0,39,1
16,12,0,0,51,1
11,12,0,1,39,1
27,8,0,0,54,1
17,12,0,0,59,1
12,8,1,0,49,1
30,12,0,0,50,1
22,12,1,0,49,1
12,10,0,0,55,1
14,13,0,0,39,1
14,12,0,1,59,1
22,8,0,0,49,1
50,9,1,0,39,0
29,12,0,0,39,0
27,8,0,0,49,0
4,8,0,1,29,0
8,9,0,1,44,0
42,8,0,1,18,0
30,8,0,1,34,0
4,10,0,0,39,0
27,8,0,1,39,0
14,9,0,1,39,0
20,9,0,0,39,0
27,8,0,1,44,0
8,8,0,0,36,0
4,8,0,0,39,0
10,13,0,1,44,0
10,12,0,0,44,0
36,8,0,0,34,0
17,9,0,0,59,0
13,8,0,0,39,0
26,9,1,0,49,0
15,11,1,1,39,1
32,9,1,0,39,1
24,9,1,0,39,1
15,8,1,0,47,0
31,12,1,0,39,1
29,8,1,0,39,1
42,5,1,0,39,1
19,12,1,0,49,1
36,10,1,0,39,0
20,9,1,0,68,1
41,9,1,0,39,1
30,6,1,0,57,0
23,9,1,0,39,0
28,9,1,0,39,1
13,11,1,1,36,1
43,8,1,0,49,1
12,9,1,0,39,1
12,9,1,0,59,1
15,9,1,0,44,1
33,8,1,0,39,0
24,8,1,0,43,1
43,8,1,0,68,1
12,9,1,0,39,1
42,8,1,0,44,1
20,9,1,0,43,1
30,9,1,0,46,0
17,12,1,0,34,0
10,12,1,0,59,1
17,9,1,0,39,0
24,6,1,0,49,1
25,12,1,0,39,0
16,8,1,1,37,0
33,13,1,1,39,0
24,8,1,0,39,0
28,12,1,0,68,1
25,12,1,0,59,0
29,11,1,0,54,0
40,12,1,0,39,0
21,9,1,0,59,1
28,14,1,0,49,1
17,9,1,1,39,1
21,13,1,0,39,0
18,8,1,0,39,1
46,8,1,0,39,1
17,8,1,0,39,0
27,8,1,0,39,0
27,9,1,0,39,1
33,9,1,0,39,0
24,8,1,0,39,1
14,9,1,0,54,1
48,3,1,0,39,0
28,12,0,0,39,0
19,13,0,0,39,0
14,12,0,1,39,0
25,9,0,0,39,0
21,8,0,0,39,0
29,12,0,1,39,0
11,12,0,1,39,0
18,8,0,0,39,0
37,12,0,1,37,0
17,8,0,0,37,0
12,8,0,0,39,0
7,8,0,0,49,0
27,9,0,1,45,0
16,12,0,0,35,0
30,11,0,0,39,0
11,12,0,0,39,0
21,9,0,0,39,0
24,9,0,0,39,0
33,8,0,0,49,0
12,9,0,1,39,0
33,11,0,1,4,0
32,10,1,0,41,0
14,12,0,1,39,0
27,9,0,0,39,0
31,13,0,1,39,0
22,9,0,0,68,0
22,11,0,1,39,0
15,8,0,1,39,0
25,9,0,1,39,0
8,12,0,0,39,0
25,6,0,0,39,0
27,10,0,0,39,0
21,12,0,0,39,0
37,12,0,0,39,0
20,12,0,1,41,0
45,12,1,1,37,0
55,15,1,0,39,0
59,14,1,0,19,0
49,9,1,0,19,0
16,8,0,1,39,0
12,8,0,1,39,0
8,12,0,1,39,0
22,12,0,0,39,0
16,8,0,0,39,0
36,8,0,0,39,0
35,12,0,1,39,0
6,12,0,1,39,0
43,8,0,1,39,0
10,3,0,0,39,0
17,10,1,1,39,0
26,9,0,1,41,0
16,11,0,1,39,0
14,11,0,1,44,0
33,9,0,1,39,0
15,11,0,1,35,0
17,6,0,0,59,0
52,9,0,1,37,0
48,8,0,1,35,0
40,8,0,0,41,1
25,12,0,0,49,1
32,8,0,1,59,0
23,8,0,1,51,0
26,12,0,1,39,0
42,8,0,1,37,0
22,12,0,1,39,0
32,12,0,1,39,0
22,8,0,1,34,0
32,8,0,1,39,0
22,9,0,1,39,0
26,4,0,1,39,0
24,8,0,1,39,0
29,10,0,1,39,0
30,8,0,0,39,0
50,6,1,0,2,0
51,8,1,0,11,0
10,9,1,0,19,0
35,8,0,1,39,0
29,13,0,1,44,0
32,13,0,1,19,0
20,13,0,1,44,0
21,12,0,1,39,0
23,9,0,1,39,0
19,12,0,1,39,0
11,5,0,1,39,0
37,14,1,0,59,1
35,8,1,0,39,1
36,8,1,0,39,1
35,12,1,0,49,1
29,14,1,0,59,1
26,12,1,0,59,1
32,12,1,1,19,1
33,9,1,0,49,1
5,8,0,1,39,1
26,9,1,0,54,1
48,12,1,0,59,1
9,14,1,0,59,1
35,14,1,0,44,1
29,14,1,0,49,1
19,14,0,0,44,1
23,14,1,0,68,1
35,14,1,0,34,1
15,8,1,0,39,1
36,8,1,0,39,1
30,14,1,0,54,1
20,11,1,1,39,1
20,14,1,0,49,1
22,14,1,0,64,1
21,15,1,1,35,1
27,14,1,0,64,1
40,14,1,0,59,1
34,13,1,1,49,1
61,12,0,0,19,1
19,9,1,1,39,1
32,13,0,0,76,1
37,14,1,0,49,1
24,12,1,0,64,1
29,12,0,1,39,1
16,15,0,0,59,1
19,9,1,0,19,1
46,8,1,0,39,1
21,14,1,0,68,1
16,8,1,0,55,1
30,13,0,0,49,1
11,10,1,0,49,1
35,14,1,0,64,1
13,12,1,0,49,1
33,13,1,0,59,1
15,12,1,0,49,1
29,12,1,0,39,1
32,14,1,0,34,1
13,8,1,0,39,1
15,12,1,0,59,1
42,14,1,0,39,1
29,12,1,0,69,1
15,8,1,0,39,1
4,9,0,1,39,1
39,15,1,0,68,1
26,14,1,0,39,1
13,12,1,0,34,1
22,13,1,0,39,1
7,9,0,0,49,1
29,14,1,0,59,1
33,8,0,1,34,1
43,8,1,0,39,1
19,8,1,0,49,1
30,15,1,0,49,1
39,8,0,1,39,1
36,12,1,0,49,1
25,9,1,0,54,1
33,12,1,0,59,1
31,13,0,0,49,1
24,14,1,0,64,1
55,14,1,0,49,1
38,13,1,0,54,1
16,12,1,0,39,1
45,12,0,0,39,1
35,15,1,0,64,1
33,12,1,0,54,1
11,8,1,0,39,1
25,5,1,0,39,1
34,13,1,0,49,1
25,12,1,0,39,1
33,14,1,0,76,1
24,15,1,0,68,1
30,13,1,0,49,1
21,14,0,1,56,1
44,9,1,0,29,1
40,9,1,0,44,1
25,14,1,0,49,1
30,14,1,0,47,1
34,8,0,1,34,1
25,12,0,1,39,1
30,14,1,0,49,1
57,14,1,0,49,1
22,15,1,0,54,1
26,14,1,0,59,1
30,9,1,0,59,1
35,12,1,1,29,1
52,12,1,0,39,1
41,9,1,0,39,1
31,12,1,1,39,1
38,12,1,0,59,1
33,8,1,0,39,1
32,13,1,0,76,1
13,8,0,0,49,1
35,8,1,0,44,1
29,14,1,0,49,1
41,12,1,1,34,1
42,12,1,0,42,1
33,8,1,0,49,1
23,14,1,0,39,1
26,15,1,0,54,1
30,12,1,0,54,1
48,12,1,0,39,1
16,9,0,1,29,1
36,15,1,1,36,1
25,13,1,0,76,1
52,14,1,0,39,1
27,12,1,0,44,1
27,14,1,0,49,1
21,14,1,0,49,1
22,12,1,0,68,1
15,12,1,0,49,1
24,9,1,0,49,1
14,12,0,0,68,1
33,14,1,0,49,1
32,8,1,0,64,1
12,14,0,0,59,1
31,14,1,0,49,1
23,12,1,0,72,1
28,15,0,0,29,1
43,8,1,1,39,1
32,14,1,0,36,1
39,14,1,0,39,1
28,12,1,1,24,1
54,13,1,0,39,1
40,13,1,0,39,1
47,14,1,0,34,1
24,12,0,1,59,1
32,15,0,0,68,1
38,4,0,1,36,1
31,12,1,0,49,1
23,13,1,0,49,1
38,14,1,0,39,1
27,12,1,0,68,1
21,13,1,0,64,1
17,12,0,0,49,1
20,8,1,0,49,1
34,14,1,0,68,1
48,12,1,0,64,1
21,13,1,0,59,1
48,15,1,0,39,1
20,12,1,0,59,1
21,14,1,0,59,1
33,14,1,0,54,1
38,5,1,0,39,1
21,13,1,0,68,1
5,9,0,0,54,1
30,13,1,0,54,1
26,14,1,0,39,1
49,12,1,0,54,1
30,14,1,0,39,1
40,8,1,0,39,1
10,0,1,0,23,0
46,13,1,0,49,0
0,5,0,1,31,0
1,8,0,0,2,0
2,8,0,1,19,0
38,8,0,0,59,0
3,9,0,0,9,0
29,13,0,1,49,1
18,12,0,0,49,1
30,14,0,0,49,1
38,8,0,0,54,1
17,12,0,0,39,1
8,10,0,0,39,1
39,13,0,0,59,1
8,12,0,0,49,1
24,13,0,1,34,1
25,15,1,0,59,1
20,8,0,0,39,1
30,13,0,0,59,1
19,14,0,0,49,1
41,14,0,0,39,1
28,9,0,0,55,1
32,12,0,1,59,1
20,8,0,0,47,1
39,9,1,1,19,1
20,13,0,0,59,1
42,13,0,1,44,1
13,12,0,0,59,1
41,12,0,1,49,1
12,14,0,0,44,1
19,12,0,0,39,1
34,14,0,0,59,1
21,12,0,0,44,1
19,12,0,0,54,1
24,13,0,0,49,1
30,13,0,0,39,1
47,12,0,0,54,1
47,12,0,0,49,1
34,13,0,0,39,1
37,12,0,0,49,1
36,14,0,0,39,1
29,15,0,1,64,1
34,13,0,0,49,1
28,13,0,1,41,1
26,15,1,0,63,1
42,15,0,0,44,1
20,9,0,1,24,1
28,14,0,0,35,1
28,14,0,0,35,1
15,11,0,1,49,1
19,14,0,0,39,1
30,12,0,1,34,1
58,12,0,1,15,1
56,10,0,0,59,1
48,14,0,0,76,1
51,10,0,1,49,1
44,8,1,1,39,0
50,14,1,0,47,1
48,13,1,0,39,1
46,9,1,1,9,1
47,8,1,1,39,1
72,13,1,0,59,1
62,15,1,0,34,1
50,13,1,0,59,1
72,14,1,0,69,1
51,15,1,0,54,1
48,14,1,0,59,1
51,15,1,0,49,1
45,8,1,0,69,1
52,9,1,0,49,1
50,15,1,0,39,1
49,12,1,0,39,1
50,15,1,0,4,1
53,12,1,0,34,1
51,9,1,0,39,1
51,12,1,0,39,1
57,9,1,0,24,1
54,9,1,0,39,1
50,8,1,1,29,1
51,12,1,0,39,1
60,15,1,0,39,1
54,9,1,0,49,1
59,12,1,0,49,1
66,5,1,0,49,1
51,12,1,0,44,1
62,13,1,0,39,1
52,12,1,0,44,1
49,15,1,0,34,1
56,9,1,1,35,1
50,11,1,1,3,1
49,12,1,0,39,1
49,14,1,0,54,1
50,14,1,0,24,1
50,9,1,0,19,1
62,7,0,0,44,1
50,13,0,0,1,1
57,8,0,1,39,1
50,8,0,1,39,1
50,13,0,1,69,1
50,8,0,1,15,1
52,8,0,0,39,1
57,12,0,0,7,1
27,12,1,0,59,1
41,8,1,1,34,1
40,13,1,0,39,1
29,15,1,0,59,1
21,12,1,0,59,1
21,12,1,0,76,1
29,14,1,0,44,1
26,9,1,0,59,1
16,12,1,0,59,1
22,12,1,0,44,1
22,12,1,0,49,1
37,8,1,0,51,1
16,13,1,0,43,1
37,15,1,0,44,1
34,13,1,0,49,1
30,12,1,0,49,1
36,8,1,0,34,1
47,12,1,0,54,1
13,10,1,0,64,1
38,13,1,0,49,1
35,12,1,1,59,1
31,13,1,0,39,1
27,12,1,0,49,1
36,8,1,1,39,1
47,12,1,0,34,1
22,13,1,0,39,1
33,13,1,0,44,1
40,13,1,0,64,1
42,12,1,0,39,1
27,13,1,0,39,1
20,12,1,0,39,1
39,12,1,0,49,1
47,12,1,0,39,1
15,12,1,0,39,1
22,11,1,0,54,1
40,14,1,0,49,1
18,9,1,0,59,1
34,12,1,0,49,1
27,12,1,0,49,1
40,14,1,1,34,1
30,8,1,1,39,1
34,15,1,0,59,1
33,8,1,0,54,1
35,9,1,0,44,1
30,8,1,0,39,1
17,12,1,0,59,1
20,12,1,0,54,1
32,9,1,0,49,1
37,9,1,0,59,1
22,8,1,0,49,1
22,14,1,0,59,1
15,12,1,0,49,1
17,14,1,0,39,1
36,13,1,0,64,1
36,15,1,0,59,1
35,9,1,0,49,1
20,12,1,1,49,1
36,13,1,0,54,1
20,12,1,1,39,1
30,10,1,0,49,1
41,8,1,0,59,1
22,12,1,0,49,1
29,9,1,0,44,1
32,13,1,0,49,1
29,9,1,0,39,1
15,12,1,0,44,1
33,12,1,0,59,1
44,9,1,0,17,1
16,12,1,0,72,1
14,9,1,0,55,1
22,14,1,0,49,1
28,8,1,0,54,1
18,13,1,1,49,1
19,13,1,0,44,1
23,13,1,1,29,1
30,8,1,0,49,1
24,13,1,0,68,1
35,14,1,0,59,1
26,10,1,0,39,1
38,15,1,0,29,1
22,12,1,0,39,1
44,12,1,0,49,1
29,12,1,0,59,1
32,11,1,0,59,1
35,9,1,0,59,1
41,12,1,0,39,1
32,12,1,0,39,1
29,8,1,0,43,1
30,13,1,0,49,1
30,12,1,0,59,1
19,8,1,0,39,1
46,14,1,0,49,1
20,13,1,0,44,1
29,12,1,0,39,1
22,14,1,1,46,1
36,9,1,0,39,1
13,9,1,0,59,1
15,14,1,0,59,1
30,15,1,0,49,1
38,12,1,0,47,1
40,8,1,0,39,1
22,12,1,0,93,1
20,8,1,0,59,1
15,14,1,1,49,1
33,12,1,0,39,1
24,14,1,0,49,1
26,12,1,0,44,1
28,12,1,0,59,1
23,13,1,1,36,1
38,12,1,0,49,1
42,9,1,0,49,1
46,12,1,0,39,1
17,12,1,1,35,1
33,13,1,1,39,1
34,12,1,0,39,1
19,13,1,0,49,1
37,12,1,0,59,1
25,8,1,0,39,1
23,13,1,0,49,1
25,9,1,0,39,1
19,12,1,0,49,1
15,9,1,0,49,1
36,13,1,0,37,1
29,14,1,0,54,1
35,13,1,0,59,1
13,13,1,0,59,1
16,13,1,0,39,1
15,9,1,0,59,1
26,14,1,0,54,1
33,8,1,0,49,1
21,12,1,0,39,1
26,12,1,0,39,1
36,11,1,0,39,1
13,13,1,0,59,1
42,12,1,0,54,1
27,14,1,0,76,1
24,13,1,0,49,1
21,13,1,1,1,1
43,8,1,0,39,1
25,12,1,0,59,1
25,15,1,0,39,1
31,12,1,0,49,1
38,12,1,0,41,1
32,12,1,0,39,1
33,13,1,0,39,1
38,8,1,0,34,1
27,13,1,0,44,1
29,12,1,0,44,1
23,12,1,0,49,1
22,12,1,0,49,1
13,9,1,0,39,1
27,15,1,1,31,1
43,8,1,1,14,1
43,9,1,0,39,1
19,14,1,1,44,1
19,12,1,0,44,1
22,7,1,0,68,1
23,11,1,0,49,1
34,9,1,0,39,1
28,13,1,0,59,1
34,13,1,0,59,1
30,12,1,0,39,1
42,12,1,0,49,1
30,11,1,1,39,1
29,14,1,0,49,1
18,12,1,0,49,1
22,9,1,0,39,1
35,12,1,0,54,1
15,14,1,0,49,1
23,14,1,0,44,1
44,8,1,1,37,1
40,12,1,0,49,1
31,13,1,0,39,1
34,13,1,0,49,1
17,12,1,0,68,1
45,12,1,0,39,1
25,14,1,0,39,1
42,12,1,0,39,1
40,14,1,0,49,1
42,13,1,0,76,1
33,12,1,0,39,1
44,14,1,0,19,1
27,12,1,0,54,1
24,15,1,0,49,1
26,12,1,1,49,1
29,13,1,0,64,1
25,14,1,1,39,1
20,10,1,0,49,1
29,9,1,0,49,1
29,14,1,0,39,1
30,12,1,0,49,1
29,11,1,0,49,1
42,9,1,0,59,1
26,12,1,0,39,1
31,12,1,0,44,1
30,14,1,0,54,1
26,12,1,0,49,1
27,12,1,1,39,1
28,13,1,0,49,1
26,14,1,0,44,1
23,13,1,1,23,1
33,13,1,0,64,1
35,12,1,0,49,1
35,13,1,1,39,1
23,14,1,1,29,1
27,15,1,0,39,1
30,12,1,0,39,1
41,10,1,0,39,1
33,13,1,0,49,1
37,12,1,0,39,1
33,12,1,0,39,1
26,8,1,0,49,1
35,9,1,0,54,1
27,8,1,0,59,1
41,8,1,0,59,1
28,10,1,0,39,1
13,12,1,0,34,1
23,14,1,0,39,1
32,9,1,0,49,1
35,13,1,0,59,1
18,8,1,0,76,1
32,9,1,0,49,1
33,11,1,0,44,1
14,12,1,0,47,1
36,13,1,1,39,1
17,12,1,0,39,1
2,7,1,1,39,1
29,12,1,0,39,1
27,14,1,0,72,1
28,12,1,0,39,1
33,15,1,0,49,1
32,14,1,0,64,1
32,12,1,0,59,1
24,15,1,0,54,1
41,13,1,0,39,1
27,12,1,0,64,1
19,9,1,0,59,1
40,13,1,0,39,1
22,14,1,1,47,1
38,12,1,0,54,1
25,12,1,0,44,1
30,13,1,0,54,1
38,14,1,0,39,1
28,9,1,0,93,1
15,12,1,0,49,1
41,9,1,0,39,1
14,9,1,0,49,1
32,10,1,1,59,1
35,10,1,0,39,1
11,8,1,0,39,1
38,14,1,0,39,1
25,14,1,0,64,1
29,12,1,0,39,1
23,14,1,1,39,1
28,15,1,0,39,1
34,13,1,0,39,1
25,13,1,0,49,1
31,14,1,0,39,1
36,9,1,0,49,1
29,12,1,0,39,1
24,12,1,0,39,1
25,12,1,0,49,1
30,13,1,0,39,1
34,12,1,0,39,1
21,8,1,1,39,1
35,8,1,0,39,1
33,15,1,0,59,1
28,13,1,0,59,1
28,8,1,0,76,1
32,12,1,0,39,1
37,9,1,0,39,1
34,15,1,0,39,1
39,12,1,0,49,1
41,8,1,0,39,1
26,12,1,0,59,1
29,13,1,0,49,1
26,12,1,0,49,1
42,14,1,0,49,1
30,13,1,0,34,1
16,12,1,0,49,1
39,12,1,0,39,1
24,12,1,0,44,1
47,14,1,0,44,1
26,13,1,1,31,1
30,13,1,0,54,1
25,9,1,0,31,1
31,14,1,0,49,1
44,9,1,1,33,1
43,12,1,0,44,1
21,12,1,0,64,1
11,12,1,1,44,1
37,10,1,0,37,1
31,13,1,0,39,1
14,8,1,0,39,1
21,12,1,1,39,1
15,12,1,0,49,1
25,9,1,0,49,1
24,14,1,0,39,1
23,14,1,0,54,1
27,13,1,0,34,1
40,14,1,0,59,1
17,9,1,0,44,1
35,12,1,0,54,1
20,8,1,0,44,1
39,10,1,0,39,1
21,12,1,0,49,1
30,12,1,0,49,1
36,8,1,0,59,1
20,12,1,0,39,1
14,9,1,0,44,1
30,12,1,0,49,1
29,12,1,0,54,1
38,9,1,0,39,1
26,14,1,0,59,1
29,14,1,0,59,1
28,12,1,0,39,1
26,9,1,0,44,1
44,11,1,0,39,1
32,13,1,0,49,1
22,12,1,0,49,1
37,8,1,0,49,1
45,15,1,0,49,1
34,15,1,0,79,1
23,12,1,0,93,1
29,8,1,1,39,1
21,12,1,0,68,1
40,12,1,0,59,1
22,11,1,1,44,1
11,12,1,1,27,1
19,14,1,1,49,1
46,12,1,0,44,1
24,12,1,0,59,1
39,10,1,0,39,1
34,14,1,0,59,1
28,14,1,0,42,1
26,13,1,0,39,1
24,11,1,0,59,1
27,12,1,0,44,1
13,13,1,0,59,1
25,10,1,0,54,1
22,12,1,0,59,1
29,14,1,0,39,1
30,14,1,0,39,1
34,15,1,0,39,1
24,13,1,0,39,1
20,14,1,0,44,1
35,8,1,1,39,1
28,15,0,0,39,1
35,13,0,0,49,1
22,13,0,1,59,1
45,15,0,0,49,1
21,12,0,1,44,1
27,8,0,1,39,1
14,12,0,1,49,1
14,8,0,0,39,1
28,13,0,0,47,1
20,8,0,0,39,1
36,13,0,1,49,1
6,6,0,0,39,1
36,12,0,0,54,1
26,12,0,1,39,1
27,8,0,0,39,1
22,8,0,0,39,1
32,9,0,0,44,1
18,11,0,1,39,1
24,8,0,1,39,1
18,10,0,1,39,1
21,10,0,1,39,1
12,12,0,1,39,1
5,12,0,1,39,1
37,5,0,0,67,1
19,11,0,0,39,1
41,8,0,0,47,1
7,9,0,0,49,1
35,8,0,0,39,1
12,12,0,1,49,1
12,10,0,0,39,1
27,9,0,0,39,1
14,13,0,1,49,1
23,13,0,1,54,1
25,13,0,1,49,1
27,14,0,0,39,1
38,12,0,0,44,1
13,12,0,0,44,1
35,9,1,1,15,1
19,12,0,0,39,1
25,13,0,1,59,1
14,14,0,0,49,1
34,12,0,0,49,1
41,12,0,1,39,1
11,8,0,0,39,1
39,12,0,0,44,1
31,14,0,0,62,1
20,8,0,1,34,1
19,13,0,1,39,1
20,15,0,0,44,1
37,12,0,1,39,1
23,14,0,1,49,1
17,8,0,0,34,1
42,9,0,0,59,1
14,12,0,0,49,1
32,9,0,0,43,1
38,13,0,1,39,1
36,15,0,0,49,1
16,13,0,1,49,1
23,12,0,0,39,1
31,11,0,1,39,1
28,12,0,0,44,1
32,8,0,1,29,1
14,12,0,1,59,1
20,14,0,0,35,1
22,14,0,1,34,1
30,8,0,1,37,1
45,12,0,0,39,1
34,8,0,0,39,1
46,9,0,1,59,1
27,13,0,0,55,1
15,13,0,0,39,1
41,6,0,1,39,1
23,12,1,0,39,1
36,12,0,1,42,1
18,13,0,0,54,1
7,8,0,0,49,1
24,8,0,0,43,1
9,12,0,0,49,1
5,12,0,0,54,1
15,13,0,1,59,1
19,6,0,0,39,1
14,12,0,1,49,1
19,13,0,0,49,1
15,6,0,0,59,1
15,12,0,0,47,1
26,10,0,1,39,1
19,9,0,0,39,1
13,12,0,0,44,1
28,8,0,0,49,1
22,12,0,1,49,1
10,12,0,0,39,1
8,12,0,0,34,1
22,9,0,1,44,1
12,12,0,1,34,1
15,14,0,1,49,1
38,8,0,0,39,1
18,9,0,0,59,1
10,12,0,0,45,1
27,9,0,0,49,1
48,9,0,0,49,1
54,12,0,0,44,1
54,13,1,0,39,1
48,12,1,0,19,1
46,12,1,0,39,1
63,14,1,0,9,1
50,9,1,0,9,1
49,12,1,0,39,1
48,12,1,0,39,1
52,12,1,0,9,1
48,8,1,0,59,1
42,12,1,0,49,1
51,9,1,0,19,1
50,15,1,0,34,1
45,8,1,0,39,0
72,12,1,0,49,0
46,9,1,0,44,0
47,9,1,1,34,0
53,9,1,0,39,0
50,3,1,0,39,0
22,8,0,0,39,1
23,12,0,1,39,1
28,8,0,0,47,1
34,12,0,0,39,1
28,12,0,1,49,1
37,9,0,1,29,1
19,13,0,0,44,1
31,13,1,1,49,1
16,9,0,0,39,1
20,12,0,0,39,1
28,8,0,0,39,1
27,14,0,0,39,1
21,11,0,1,49,1
21,13,0,1,49,1
30,12,0,0,44,1
12,8,0,0,39,1
26,13,0,1,49,1
27,12,0,0,39,1
45,12,0,0,49,1
11,10,0,0,49,1
25,12,0,0,49,1
33,15,0,0,49,1
36,15,0,1,39,1
15,12,0,1,39,1
11,12,0,0,59,1
9,12,0,0,63,1
10,10,0,0,64,1
6,12,0,0,39,1
34,8,0,0,39,1
19,11,0,0,42,1
13,14,0,0,49,1
8,9,0,0,49,1
27,13,0,0,44,1
10,12,0,0,44,1
16,12,0,1,44,1
13,13,0,0,39,1
43,8,0,0,39,1
40,12,0,0,39,1
11,9,0,1,39,1
45,13,0,1,32,1
30,11,0,0,44,1
40,13,0,0,31,1
18,12,0,0,44,1
31,13,0,1,39,1
26,13,0,1,39,1
10,8,0,0,49,1
25,12,0,0,44,1
48,6,1,0,58,1
50,12,1,0,59,1
48,8,1,0,39,1
72,12,1,0,14,1
60,13,1,0,5,1
55,9,1,0,29,1
72,8,1,0,49,1
54,12,1,0,29,1
50,9,1,0,23,1
61,12,1,0,44,1
48,8,1,0,9,1
47,11,1,0,44,1
50,8,1,0,49,1
52,9,1,0,69,1
53,13,1,0,29,1
53,10,1,0,49,1
48,5,1,0,49,1
44,9,1,0,39,1
52,8,1,0,11,1
52,7,1,0,59,1
52,12,1,0,49,1
40,9,1,1,39,1
25,11,0,1,39,1
25,12,1,1,44,1
9,13,0,0,39,1
20,10,0,0,39,1
22,13,0,0,51,1
20,10,0,1,44,1
22,9,0,1,39,1
36,13,0,1,34,1
5,12,0,1,39,1
18,8,0,0,39,1
11,12,0,0,39,1
